quémande	VERB	quémande
,	PUNCT	,
ardent	ADJ	ardent
faisaient	VERB	faire
maintenant	ADV	maintenant
,	PUNCT	,
desquels	PRON	desquels
pénétrait	VERB	pénétrer
sur	ADP	sur
,	PUNCT	,
se	PRON	se
,	PUNCT	,
avec	ADP	avec
même	PRON	même
arrêtant	VERB	arrêter
note	NOUN	note
froid	ADJ	froid
,	PUNCT	,
rayons	NOUN	rayon
moi	PRON	moi
respirais	VERB	respirer
à	ADP	à
lieu	NOUN	lieu
,	PUNCT	,
la	DET	le
,	PUNCT	,
qu'	PRON	qu'
.	PUNCT	.
courant	VERB	courir
doute	NOUN	doute
résonnait	VERB	résonner
simple	ADJ	simple
je	PRON	je
cataclysme	NOUN	cataclysme
les	DET	le
encore	ADV	encore
son	DET	son
qu'	PRON	qu'
un	DET	un
pour	ADP	pour
du	ADP	de
assez	ADV	assez
les	DET	le
leur	DET	leur
je	PRON	je
,	PUNCT	,
ce	DET	ce
que	SCONJ	que
propice	ADJ	propice
grossie	VERB	grossir
,	PUNCT	,
que	SCONJ	que
celui	PRON	celui
dépassés	VERB	dépasser
plaque	NOUN	plaque
avait	VERB	avoir
semblait	VERB	sembler
arrière-pensée	NOUN	arrière-pensée
féconde	ADJ	fécond
ne	ADV	ne
heureuse	ADJ	heureux
s'	PRON	se
lançait	VERB	lancer
contours	NOUN	contour
fois	NOUN	fois
exaltation	NOUN	exaltation
appartenir	VERB	appartenir
n'	ADV	n'
mais	CCONJ	mais
beau	ADJ	beau
qu'	PRON	qu'
lançaient	VERB	lancer
parquets	NOUN	parquet
d'	ADP	de
lui	PRON	lui
fut	AUX	être
chant	NOUN	chant
besoin	NOUN	besoin
lui	PRON	lui
le	DET	le
semblable	ADJ	semblable
de	ADP	de
,	PUNCT	,
silencieuses	ADJ	silencieux
impression	NOUN	impression
,	PUNCT	,
,	PUNCT	,
tout	ADV	tout
Je	PRON	je
douces	ADJ	doux
de	ADP	de
Je	PRON	je
par	ADP	par
devant	ADP	devant
pénombre	NOUN	pénombre
appel	NOUN	appel
tout	ADV	tout
restais	VERB	rester
délicate	ADJ	délicat
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
moi	PRON	moi
et	CCONJ	et
pourpoint	NOUN	pourpoint
pente	NOUN	pente
il	PRON	il
tâtons	NOUN	tâton
l'	DET	le
.	PUNCT	.
avait	VERB	avoir
:	PUNCT	:
une	DET	un
était	AUX	être
premiers	ADJ	premier
comme	SCONJ	comme
,	PUNCT	,
seuls	ADJ	seul
surmontés	VERB	surmonter
s'	PRON	se
toujours	ADV	toujours
qu'	ADV	qu'
amplificateur	NOUN	amplificateur
grave	ADJ	grave
cadavres	NOUN	cadavre
mains	NOUN	main
de	ADP	de
et	CCONJ	et
semblait	VERB	sembler
curiosité	NOUN	curiosité
elle	PRON	lui
hésitants	ADJ	hésitant
et	CCONJ	et
comme	ADP	comme
plafonds	NOUN	plafond
cette	DET	ce
étaient	AUX	être
,	PUNCT	,
Le	DET	le
,	PUNCT	,
porte	NOUN	porte
,	PUNCT	,
.	PUNCT	.
tendue	VERB	tendre
s'	PRON	se
après	ADP	après
beau	ADJ	beau
.	PUNCT	.
inscription	NOUN	inscription
elles	PRON	lui
ces	DET	ce
en	ADP	en
fais	VERB	faire
est	AUX	être
montant	VERB	monter
étrange	ADJ	étrange
.	PUNCT	.
et	CCONJ	et
tout	ADV	tout
ruelles	NOUN	ruelle
mes	DET	mon
,	PUNCT	,
en	ADP	en
élue	VERB	élire
forces	NOUN	force
me	PRON	me
Je	PRON	je
doigts	NOUN	doigt
avoir	AUX	avoir
,	PUNCT	,
qui	PRON	qui
Je	PRON	je
par	ADP	par
jeu	NOUN	jeu
seul	ADJ	seul
petits	ADJ	petit
à	ADP	à
presque	ADV	presque
,	PUNCT	,
fait	AUX	faire
,	PUNCT	,
.	PUNCT	.
quais	NOUN	quai
ombre	NOUN	ombre
et	CCONJ	et
Taisez	VERB	taire
Délivré	VERB	délivrer
sève	NOUN	sève
qui	PRON	qui
aux	ADP	à
avec	ADP	avec
du	ADP	de
nappes	NOUN	nappe
Elles	PRON	lui
se	PRON	se
la	DET	le
de	ADP	de
des	DET	un
contours	NOUN	contour
que	PRON	que
mes	DET	mon
tant	ADV	tant
ailes	NOUN	aile
ma	DET	mon
coup	NOUN	coup
et	CCONJ	et
lourd	ADJ	lourd
le	DET	le
qui	PRON	qui
bas	ADV	bas
voyageur	NOUN	voyageur
un	DET	un
argent	NOUN	argent
on	PRON	on
ouvrait	VERB	ouvrir
azur	NOUN	azur
je	PRON	je
des	DET	un
l'	DET	le
la	DET	le
devenais	VERB	devenir
le	DET	le
canal	NOUN	canal
.	PUNCT	.
d'	ADP	de
,	PUNCT	,
Il	PRON	il
plus	ADV	plus
ils	PRON	il
.	PUNCT	.
et	CCONJ	et
connais	VERB	connaître
eux	PRON	lui
le	DET	le
mince	ADJ	mince
,	PUNCT	,
besoin	NOUN	besoin
d'	ADP	de
ferme	ADJ	ferme
d'	ADP	de
me	PRON	me
mûrs	ADJ	mûr
tout	ADV	tout
Je	PRON	je
et	CCONJ	et
nourritures	NOUN	nourriture
pareil	ADJ	pareil
comme	SCONJ	comme
leurs	DET	leur
redresser	VERB	redresser
,	PUNCT	,
,	PUNCT	,
mes	DET	mon
,	PUNCT	,
,	PUNCT	,
m'	PRON	me
s'	PRON	se
mains	NOUN	main
lourds	ADJ	lourd
laquelle	PRON	lequel
contre	ADP	contre
ouaté	VERB	ouater
,	PUNCT	,
qui	PRON	qui
.	PUNCT	.
duvetée	VERB	duveter
un	DET	un
y	PRON	y
de	ADP	de
à	ADP	à
,	PUNCT	,
couraient	VERB	courir
L'	DET	le
,	PUNCT	,
fruit	NOUN	fruit
été	AUX	être
eux	PRON	lui
d'	ADP	de
approche	NOUN	approche
d'	ADP	de
désirs	NOUN	désir
un	DET	un
points	NOUN	point
répandaient	VERB	répandre
,	PUNCT	,
ailées	ADJ	ailé
...	PUNCT	...
près	ADV	près
eux	PRON	lui
coupées	VERB	couper
bourdonnante	ADJ	bourdonnant
comme	ADP	comme
autrefois	ADV	autrefois
et	CCONJ	et
des	DET	un
fondu	VERB	fondre
passé	VERB	passer
matin	NOUN	matin
,	PUNCT	,
qui	PRON	qui
.	PUNCT	.
de	ADP	de
mes	DET	mon
ai	AUX	avoir
passé	VERB	passer
que	PRON	que
parcelles	NOUN	parcelle
des	DET	un
étais	AUX	être
,	PUNCT	,
jour	NOUN	jour
appui	NOUN	appui
neige	NOUN	neige
moi	PRON	moi
celle	PRON	celui
fois	NOUN	fois
de	ADP	de
pêche	NOUN	pêche
linge	NOUN	linge
recevoir	VERB	recevoir
,	PUNCT	,
quais	NOUN	quai
,	PUNCT	,
au	ADP	au
elles	PRON	lui
bancs	NOUN	banc
eux	PRON	lui
.	PUNCT	.
veloutées	ADJ	velouté
y	PRON	y
devant	ADP	devant
mets	NOUN	mets
où	PRON	où
déposé	VERB	déposer
intenses	ADJ	intense
lever	VERB	lever
ils	PRON	il
,	PUNCT	,
une	DET	un
voit	VERB	voir
,	PUNCT	,
caressant	VERB	caresser
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
irréguliers	ADJ	irrégulier
des	ADP	de
des	DET	un
mes	DET	mon
s'	PRON	se
oubliés	VERB	oublier
il	PRON	il
jamais	ADV	jamais
disais	VERB	dire
très	ADV	très
à	ADP	à
la	DET	le
l'	DET	le
seul	ADJ	seul
toutes	ADV	toutes
nourritures	NOUN	nourriture
y	PRON	y
.	PUNCT	.
délices	NOUN	délice
un	DET	un
nom	NOUN	nom
brûlait	VERB	brûler
eau	NOUN	eau
avais	VERB	avoir
d'	ADP	de
mur	NOUN	mur
,	PUNCT	,
Assez	ADV	assez
se	PRON	se
palmier	NOUN	palmier
moi	PRON	moi
l'	PRON	l'
.	PUNCT	.
Tiepolo	PROPN	Tiepolo
des	DET	un
long	ADV	long
imprégnée	VERB	imprégner
avait	VERB	avoir
,	PUNCT	,
leur	DET	leur
je	PRON	je
Ils	PRON	il
est	AUX	être
,	PUNCT	,
ils	PRON	il
.	PUNCT	.
sève	NOUN	sève
à	ADP	à
l'	DET	le
aux	ADP	à
,	PUNCT	,
,	PUNCT	,
dans	ADP	dans
moi	PRON	moi
.	PUNCT	.
eux	PRON	lui
mon	DET	mon
une	DET	un
lui	PRON	lui
margelle	NOUN	margelle
inondés	VERB	inonder
frémissantes	ADJ	frémissant
surgir	VERB	surgir
pourpoint	NOUN	pourpoint
retrouvais	VERB	retrouver
toute	ADV	toute
était	AUX	être
j'	PRON	je
étincelantes	ADJ	étincelant
,	PUNCT	,
pâture	NOUN	pâture
Elles	PRON	lui
Ses	DET	son
une	DET	un
eux	PRON	lui
groupe	NOUN	groupe
plus	ADV	plus
clapotis	NOUN	clapotis
Je	PRON	je
des	DET	un
toute	ADJ	tout
gonflés	VERB	gonfler
aussi	ADV	aussi
des	DET	un
lo	PROPN	lo
humides	ADJ	humide
être	AUX	être
de	ADP	de
libre	ADJ	libre
.	PUNCT	.
J'	PRON	je
étais	AUX	être
rayonnement	NOUN	rayonnement
pour	ADP	pour
me	PRON	me
mes	DET	mon
longtemps	ADV	longtemps
dans	ADP	dans
un	DET	un
,	PUNCT	,
sentais	VERB	sentir
!	PUNCT	!
partout	ADV	partout
court	ADJ	court
,	PUNCT	,
à	ADP	à
leur	DET	leur
.	PUNCT	.
gonflé	VERB	gonfler
L'	DET	le
signe	NOUN	signe
qu'	SCONJ	que
les	PRON	le
alliance	NOUN	alliance
de	ADP	de
Je	PRON	je
donnaient	VERB	donner
promenaient	VERB	promener
sous	ADP	sous
vacillé	VERB	vaciller
»	PUNCT	»
tortueuses	ADJ	tortueux
et	CCONJ	et
au	ADP	au
tendu	VERB	tendre
autrefois	ADV	autrefois
tandis	ADV	tandis
tout	ADV	tout
,	PUNCT	,
,	PUNCT	,
l'	PRON	l'
à	ADP	à
.	PUNCT	.
milieu	NOUN	milieu
et	CCONJ	et
sortes	NOUN	sorte
qu'	SCONJ	que
arrêter	VERB	arrêter
éclatante	ADJ	éclatant
autour	ADV	autour
le	DET	le
recouvre	VERB	recouvrir
tantôt	CCONJ	tantôt
autres	ADJ	autre
hors	ADP	hors
,	PUNCT	,
,	PUNCT	,
me	PRON	me
elle	PRON	lui
et	CCONJ	et
!	PUNCT	!
de	ADP	de
pour	ADP	pour
contre	ADP	contre
sources	NOUN	source
plus	ADV	plus
offrandes	NOUN	offrande
de	ADP	de
amassée	VERB	amasser
encore	ADV	encore
on	PRON	on
m'	PRON	me
en	PRON	en
tantôt	CCONJ	tantôt
.	PUNCT	.
dans	ADP	dans
dans	ADP	dans
voyais	VERB	voir
leur	DET	leur
,	PUNCT	,
et	CCONJ	et
coups	NOUN	coup
en	ADP	en
un	DET	un
de	ADP	de
chaud	ADJ	chaud
moi	PRON	moi
de	ADP	de
oiseaux	NOUN	oiseau
y	PRON	y
en	ADP	en
:	PUNCT	:
docilement	ADV	docilement
moi	PRON	moi
d'	ADP	de
attendre	VERB	attendre
une	DET	un
très	ADV	très
.	PUNCT	.
pendant	ADP	pendant
lui	PRON	lui
à	ADP	à
est	AUX	être
:	PUNCT	:
d'	ADP	de
eau	NOUN	eau
j'	PRON	je
soleil	NOUN	soleil
assoupis	VERB	assoupir
herbe	NOUN	herbe
eau	NOUN	eau
gardiens	NOUN	gardien
étaient	AUX	être
!	PUNCT	!
Je	PRON	je
Mes	DET	mon
couleurs	NOUN	couleur
dense	ADJ	dense
,	PUNCT	,
somnolents	ADJ	somnolent
mes	DET	mon
un	DET	un
vieilles	ADJ	vieux
secrètes	ADJ	secret
,	PUNCT	,
la	DET	le
crêtes	NOUN	crête
semblait	VERB	sembler
,	PUNCT	,
étaient	AUX	être
sur	ADP	sur
Je	PRON	je
Homme	NOUN	homme
est	AUX	être
qu'	SCONJ	que
.	PUNCT	.
a	VERB	avoir
appuyais	VERB	appuyer
.	PUNCT	.
étendait	VERB	étendre
,	PUNCT	,
les	DET	le
à	ADP	à
,	PUNCT	,
à	ADP	à
surtout	ADV	surtout
,	PUNCT	,
eux	PRON	lui
de	ADP	de
,	PUNCT	,
moi	PRON	moi
,	PUNCT	,
d'	ADP	de
me	PRON	me
et	CCONJ	et
de	ADP	de
d'	ADP	de
un	DET	un
une	DET	un
des	ADP	de
murs	NOUN	mur
large	NOUN	large
,	PUNCT	,
84	NUM	84
Comme	SCONJ	comme
force	NOUN	force
eau	NOUN	eau
:	PUNCT	:
juste	ADV	juste
d'	ADP	de
me	PRON	me
avaient	AUX	avoir
d'	ADP	de
sombre	ADJ	sombre
grâce	NOUN	grâce
chaud	ADJ	chaud
,	PUNCT	,
.	PUNCT	.
Le	DET	le
Il	PRON	il
temples	NOUN	temple
étincelantes	ADJ	étincelant
protégeaient	VERB	protéger
avait	AUX	avoir
,	PUNCT	,
à	ADP	à
,	PUNCT	,
se	PRON	se
un	DET	un
y	PRON	y
cela	PRON	cela
du	ADP	de
brumeux	ADJ	brumeux
navire	NOUN	navire
intense	ADJ	intense
Ils	PRON	il
,	PUNCT	,
magique	ADJ	magique
cachée	VERB	cacher
argentée	ADJ	argenté
avais	AUX	avoir
d'	ADP	de
notre	DET	notre
musée	NOUN	musée
une	DET	un
l'	DET	le
sans	ADP	sans
d'	ADP	de
C'	PRON	ce
crépuscule	NOUN	crépuscule
étrave	NOUN	étrave
vie	NOUN	vie
courant	VERB	courir
.	PUNCT	.
bout	NOUN	bout
eux	PRON	lui
fin	NOUN	fin
ma	DET	mon
dit	VERB	dire
feuilles	NOUN	feuille
répand	VERB	répandre
l'	DET	le
une	DET	un
gens	NOUN	gens
de	DET	de
poussé	VERB	pousser
,	PUNCT	,
lents	ADJ	lent
je	PRON	je
où	PRON	où
les	PRON	le
De	DET	de
matin	NOUN	matin
,	PUNCT	,
moi	PRON	moi
partie	NOUN	partie
surgissaient	VERB	surgir
pans	NOUN	pan
sur	ADP	sur
sur	ADP	sur
bien	ADV	bien
gestes	NOUN	geste
.	PUNCT	.
ont	AUX	avoir
.	PUNCT	.
les	DET	le
leurs	DET	leur
.	PUNCT	.
dieux	NOUN	dieu
les	DET	le
emportait	VERB	emporter
d'	ADP	de
en	PRON	en
pouvoir	VERB	pouvoir
préparées	VERB	préparer
et	CCONJ	et
joyeux	ADJ	joyeux
qui	PRON	qui
de	ADP	de
me	PRON	me
le	DET	le
qu'	PRON	qu'
aütrefois	VERB	aütrefois
me	PRON	me
succulents	ADJ	succulent
entre	ADP	entre
a	VERB	avoir
puits	NOUN	puits
et	CCONJ	et
,	PUNCT	,
du	ADP	de
.	PUNCT	.
pendant	ADP	pendant
mûre	ADJ	mûr
s'	PRON	se
La	DET	le
froissée	VERB	froisser
poussée	NOUN	poussée
tour	ADV	tour
en	PRON	en
,	PUNCT	,
me	PRON	me
déployer	VERB	déployer
séparation	NOUN	séparation
au	ADP	au
de	ADP	de
un	DET	un
,	PUNCT	,
fait	VERB	faire
des	ADP	de
qu'	SCONJ	que
que	SCONJ	que
certains	PRON	certains
dorée	ADJ	doré
Mes	DET	mon
elle	PRON	lui
dirait	VERB	dire
pierres	NOUN	pierre
de	ADP	de
ont	AUX	avoir
bateau	NOUN	bateau
du	ADP	de
enfants	ADJ	enfant
rehausse	VERB	rehausse
l'	DET	le
élargissait	VERB	élargir
pas	ADV	pas
irradie	VERB	irradier
moi	PRON	moi
inemployée	ADJ	inemployé
d'	ADP	de
blancheur	NOUN	blancheur
à	ADP	à
,	PUNCT	,
pareil	ADJ	pareil
exhalent	VERB	exhaler
pluie	NOUN	pluie
travers	NOUN	travers
tiède	ADJ	tiède
autrefois	ADV	autrefois
où	PRON	où
ils	PRON	il
,	PUNCT	,
offraient	VERB	offrir
je	PRON	je
soleil	NOUN	soleil
,	PUNCT	,
blanches	ADJ	blanc
,	PUNCT	,
pierres	NOUN	pierre
proue	NOUN	proue
y	PRON	y
s'	PRON	se
la	PRON	le
tendresse	NOUN	tendresse
s'	PRON	se
prairies	NOUN	prairie
docilement	ADV	docilement
sentais	VERB	sentir
voyais	VERB	voir
mosquée	NOUN	mosquée
comme	ADP	comme
un	DET	un
Inconnu	ADJ	inconnu
la	DET	le
à	ADP	à
gris	NOUN	gris
murs	NOUN	mur
modelés	VERB	modeler
—	PUNCT	—
parvenu	VERB	parvenir
blancs	ADJ	blanc
ces	DET	ce
avait	VERB	avoir
,	PUNCT	,
quand	SCONJ	quand
ces	DET	ce
longue	ADJ	long
noires	ADJ	noir
plus	ADV	plus
lumière	NOUN	lumière
d'	DET	d'
d'	ADP	de
.	PUNCT	.
de	ADP	de
choyés	VERB	choyer
joies	NOUN	joie
.	PUNCT	.
imprécis	ADJ	imprécis
pareille	ADJ	pareil
bleu	NOUN	bleu
sans	ADP	sans
comme	ADP	comme
contact	NOUN	contact
des	DET	un
doux	ADJ	doux
comme	ADP	comme
sous	ADP	sous
,	PUNCT	,
dans	ADP	dans
repère	NOUN	repère
cette	DET	ce
reconnaissais	VERB	reconnaître
tandis	ADV	tandis
et	CCONJ	et
avaient	AUX	avoir
.	PUNCT	.
beau	ADJ	beau
,	PUNCT	,
comme	ADP	comme
allégresse	NOUN	allégresse
:	PUNCT	:
tout	ADV	tout
,	PUNCT	,
au	ADP	au
Ils	PRON	il
délicieusement	ADV	délicieusement
moi	PRON	moi
ne	ADV	ne
de	ADP	de
,	PUNCT	,
sentais	VERB	sentir
Comme	ADP	comme
toutes	ADV	toutes
des	DET	un
connues	VERB	connaître
Tie	PROPN	Tie
saveur	NOUN	saveur
toutes	DET	tout
il	PRON	il
éclat	NOUN	éclat
,	PUNCT	,
l'	PRON	l'
joies	NOUN	joie
chaque	DET	chaque
escaladais	VERB	escalader
au	ADP	au
...	PUNCT	...
doux	ADJ	doux
Je	PRON	je
le	DET	le
de	ADP	de
près	ADV	près
étendait	VERB	étendre
la	DET	le
pans	NOUN	pan
les	DET	le
était	AUX	être
horizon	NOUN	horizon
comme	ADP	comme
et	CCONJ	et
ces	DET	ce
appels	NOUN	appel
ouvrait	VERB	ouvrir
connais	VERB	connaître
de	ADP	de
de	ADP	de
leur	DET	leur
dû	VERB	devoir
Et	CCONJ	et
qui	PRON	qui
autrefois	ADV	autrefois
toujours	ADV	toujours
une	DET	un
,	PUNCT	,
plus	ADV	plus
.	PUNCT	.
longtemps	ADV	longtemps
ruisseaux	NOUN	ruisseau
leur	DET	leur
s'	PRON	se
n'	ADV	n'
il	PRON	il
,	PUNCT	,
belles	ADJ	bel
printanier	ADJ	printanier
Le	DET	le
pacte	NOUN	pacte
voltigent	VERB	voltiger
branche	NOUN	branche
a	VERB	avoir
»	PUNCT	»
ont	AUX	avoir
qui	PRON	qui
L'	DET	le
éclat	NOUN	éclat
que	SCONJ	que
de	ADP	de
inégaux	ADJ	inégal
le	PRON	le
peints	VERB	peindre
les	DET	le
tout	ADV	tout
,	PUNCT	,
bord	NOUN	bord
écume	NOUN	écume
et	CCONJ	et
.	PUNCT	.
de	ADP	de
,	PUNCT	,
l'	DET	le
je	PRON	je
mûrit	VERB	mûrir
Inconnu	NOUN	inconnu
mouillées	ADJ	mouiller
avait	AUX	avoir
,	PUNCT	,
Les	DET	le
fétiches	NOUN	fétiche
coins	NOUN	coin
l'	DET	le
mon	DET	mon
d'	ADP	de
courais	VERB	courir
joyaux	NOUN	joyau
du	ADP	de
comme	ADP	comme
tendresse	NOUN	tendresse
a	VERB	avoir
des	ADP	de
comme	ADP	comme
tour	NOUN	tour
au	ADP	au
des	DET	un
Le	DET	le
d'	ADP	de
temps	NOUN	temps
tour	ADV	tour
tendre	ADJ	tendre
.	PUNCT	.
à	ADP	à
de	ADP	de
m'	PRON	me
jeunes	ADJ	jeune
pieuse	ADJ	pieux
«	PUNCT	«
,	PUNCT	,
quand	SCONJ	quand
abeilles	NOUN	abeille
une	DET	un
Il	PRON	il
élans	NOUN	élan
ailleurs	ADV	ailleurs
.	PUNCT	.
,	PUNCT	,
ne	ADV	ne
l'	DET	le
qu'	SCONJ	que
bordés	VERB	border
bourdonnant	VERB	bourdonner
d'	ADP	de
,	PUNCT	,
chaux	NOUN	chaux
,	PUNCT	,
étaient	AUX	être
se	PRON	se
instant	NOUN	instant
capter	VERB	capter
maintenant	ADV	maintenant
m'	PRON	me
moi	PRON	moi
ils	PRON	il
d'	ADP	de
contes	NOUN	conte
vols	NOUN	vol
moi	PRON	moi
poussé	VERB	pousser
en	ADP	en
parfois	ADV	parfois
devant	ADP	devant
.	PUNCT	.
émergent	VERB	émerger
effleurée	VERB	effleurer
,	PUNCT	,
au	ADP	au
,	PUNCT	,
elle	PRON	lui
oiseaux	NOUN	oiseau
vers	ADP	vers
qui	PRON	qui
au	ADP	au
,	PUNCT	,
elle	PRON	lui
soie	NOUN	soie
libre	ADJ	libre
s'	PRON	se
moi	PRON	moi
délicate	ADJ	délicat
,	PUNCT	,
épars	ADJ	épars
à	ADP	à
vers	ADP	vers
hôtel	NOUN	hôtel
intacte	ADJ	intact
à	ADP	à
Il	PRON	il
.	PUNCT	.
je	PRON	je
léger	ADJ	léger
Assez	ADV	assez
seul	ADJ	seul
,	PUNCT	,
je	PRON	je
bruit	NOUN	bruit
,	PUNCT	,
chargées	VERB	charger
qui	PRON	qui
de	ADP	de
temps	NOUN	temps
pavés	NOUN	pavé
,	PUNCT	,
qu'	PRON	qu'
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
dehors	ADV	dehors
lumière	NOUN	lumière
,	PUNCT	,
couche	NOUN	couche
avec	ADP	avec
yeux	NOUN	oeil
de	ADP	de
gens	NOUN	gens
quand	SCONJ	quand
devant	ADP	devant
au	ADP	au
de	ADP	de
blanche	ADJ	blanc
,	PUNCT	,
l'	DET	le
.	PUNCT	.
Mais	CCONJ	mais
la	DET	le
Je	PRON	je
puis	CCONJ	puis
un	DET	un
et	CCONJ	et
ruelles	NOUN	ruelle
de	ADP	de
une	DET	un
-	PROPN	-
de	ADP	de
étaient	AUX	être
C'	PRON	ce
frais	ADJ	frais
toute	ADJ	tout
Les	DET	le
chaîne	NOUN	chaîne
ont	VERB	avoir
.	PUNCT	.
dans	ADP	dans
m'	PRON	me
un	DET	un
canaux	NOUN	canal
en	ADP	en
,	PUNCT	,
je	PRON	je
coins	NOUN	coin
d'	ADP	de
j'	PRON	je
vert	NOUN	vert
,	PUNCT	,
ma	DET	mon
de	ADP	de
la	DET	le
au	ADP	au
po	PROPN	po
porté	VERB	porter
leur	DET	leur
seul	ADJ	seul
leur	DET	leur
d'	ADP	de
,	PUNCT	,
«	PUNCT	«
au	ADP	au
été	VERB	être
devant	ADP	devant
,	PUNCT	,
jour	NOUN	jour
de	ADP	de
pureté	NOUN	pureté
dans	ADP	dans
minces	ADJ	mince
fend	VERB	fendre
elle	PRON	lui
de	ADP	de
-	PROPN	-
Nord	NOUN	nord
.	PUNCT	.
du	ADP	de
mâchées	VERB	mâcher
avenir	NOUN	avenir
m'	PRON	me
amarres	NOUN	amarre
plongent	VERB	plonger
mates	ADJ	mat
que	SCONJ	que
cour	NOUN	cour
blancs	ADJ	blanc
mousse	NOUN	mousse
mes	DET	mon
comme	ADP	comme
déserte	ADJ	désert
sève	NOUN	sève
pour	ADP	pour
fées	NOUN	fée
.	PUNCT	.
monde	NOUN	monde
-vous	PRON	vous
faites	VERB	faire
chalumeau	NOUN	chalumeau
incantation	NOUN	incantation
des	DET	un
de	DET	de
avaient	AUX	avoir
ils	PRON	il
l'	PRON	l'
—	PUNCT	—
l'	DET	le
air	NOUN	air
je	PRON	je
,	PUNCT	,
espoirs	NOUN	espoir
j'	PRON	je
sous	ADP	sous
,	PUNCT	,
sur	ADP	sur
,	PUNCT	,
appelais	VERB	appeler
flamme	NOUN	flamme
becquée	NOUN	becquée
Je	PRON	je
soleil	NOUN	soleil
étaient	AUX	être
délivré	VERB	délivrer
place	NOUN	place
parfum	NOUN	parfum
pans	NOUN	pan
m'	PRON	me
aussi	ADV	aussi
teinte	NOUN	teinte
escalier	NOUN	escalier
devant	ADP	devant
et	CCONJ	et
étais	AUX	être
voguais	VERB	voguer
celui	PRON	celui
promesses	NOUN	promesse
destinée	VERB	destiner
trésors	NOUN	trésor
et	CCONJ	et
des	DET	un
de	ADP	de
.	PUNCT	.
,	PUNCT	,
regarder	VERB	regarder
en	ADP	en
monde	NOUN	monde
grands	ADJ	grand
rayonnants	ADJ	rayonnant
-ce	PRON	-ce
nous	PRON	nous
car	CCONJ	car
,	PUNCT	,
respectueuse	ADJ	respectueux
me	PRON	me
sans	ADP	sans
moi	PRON	moi
il	PRON	il
qui	PRON	qui
meules	NOUN	meule
sur	ADP	sur
en	ADP	en
?	PUNCT	?
arêtes	NOUN	arête
lui	PRON	lui
C'	PRON	ce
cachée	VERB	cacher
.	PUNCT	.
être	AUX	être
où	PRON	où
en	ADP	en
,	PUNCT	,
,	PUNCT	,
rangée	NOUN	rangée
,	PUNCT	,
m'	PRON	me
,	PUNCT	,
.	PUNCT	.
la	DET	le
,	PUNCT	,
en	ADP	en
c'	PRON	ce
place	NOUN	place
impuissante	ADJ	impuissant
«	PUNCT	«
moi	PRON	moi
,	PUNCT	,
y	PRON	y
le	PRON	le
gens	NOUN	gens
,	PUNCT	,
à	ADP	à
est	AUX	être
les	DET	le
...	PUNCT	...
maintenant	ADV	maintenant
hein	ADV	hein
Assez	ADV	assez
,	PUNCT	,
vue	NOUN	vue
?	PUNCT	?
,	PUNCT	,
.	PUNCT	.
moment	NOUN	moment
notre	DET	notre
laissons	VERB	laisser
Opéra	NOUN	opéra
,	PUNCT	,
me	PRON	me
-vous	PRON	vous
leur	PRON	leur
se	PRON	se
?	PUNCT	?
nous	PRON	nous
Assez	ADV	assez
pleins	ADJ	plein
un	DET	un
molle	ADJ	mou
à	ADP	à
et	CCONJ	et
avais	AUX	avoir
,	PUNCT	,
a	VERB	avoir
sournoise	ADJ	sournois
:	PUNCT	:
rond	ADJ	rond
l'	DET	le
s'	PRON	se
à	ADP	à
à	ADP	à
de	ADP	de
de	ADP	de
«	PUNCT	«
soulevait	VERB	soulever
glisser	VERB	glisser
essayer	VERB	essayer
était	AUX	être
joue	VERB	joue
l'	DET	le
plantée	VERB	planter
ou	CCONJ	ou
«	PUNCT	«
,	PUNCT	,
et	CCONJ	et
,	PUNCT	,
rage	NOUN	rage
qu'	PRON	qu'
,	PUNCT	,
sous	ADP	sous
commune	ADJ	commun
visions	NOUN	vision
moelleuse	ADJ	moelleux
les	DET	le
ils	PRON	il
a	VERB	avoir
un	DET	un
moi	PRON	moi
,	PUNCT	,
tient	VERB	tenir
là	ADV	là
,	PUNCT	,
est	AUX	être
,	PUNCT	,
dans	ADP	dans
étaient	AUX	être
à	ADP	à
ri	VERB	rire
devait	VERB	devoir
salles	NOUN	salle
avaient	AUX	avoir
,	PUNCT	,
moi	PRON	moi
la	DET	le
rencontrée	VERB	rencontrer
Tiepolo	PROPN	Tiepolo
la	DET	le
cela	PRON	cela
se	PRON	se
installé	VERB	installer
il	PRON	il
le	DET	le
choses	NOUN	chose
cela	PRON	cela
il	PRON	il
je	PRON	je
,	PUNCT	,
que	SCONJ	que
le	PRON	le
cela	PRON	cela
criait	VERB	crier
!	PUNCT	!
rembourrés	VERB	rembourrer
avais	AUX	avoir
Rembrandt	PROPN	Rembrandt
le	PRON	le
de	ADP	de
Il	PRON	il
par	ADP	par
quand	SCONJ	quand
airs	NOUN	air
,	PUNCT	,
,	PUNCT	,
dit	VERB	dire
sur	ADP	sur
train	NOUN	train
seuls	ADJ	seul
le	PRON	le
un	PRON	un
lourde	ADJ	lourd
il	PRON	il
Offices	NOUN	office
comme	ADP	comme
réagi	VERB	réagir
vue	NOUN	vue
confusément	ADV	confusément
Une	DET	un
,	PUNCT	,
