bronzé	VERB	bronzer
,	PUNCT	,
,	PUNCT	,
se	PRON	se
et	CCONJ	et
des	DET	un
couchette	NOUN	couchette
jusque-là	ADV	jusque-là
un	DET	un
l'	PRON	l'
,	PUNCT	,
ce	PRON	ce
indifférence	NOUN	indifférence
était	AUX	être
.	PUNCT	.
et	CCONJ	et
cartes	NOUN	carte
—	PUNCT	—
recommençait	VERB	recommencer
réveillé	VERB	réveiller
le	DET	le
de	ADP	de
,	PUNCT	,
,	PUNCT	,
sous	ADP	sous
ces	DET	ce
,	PUNCT	,
;	PUNCT	;
Tenter	VERB	tenter
il	PRON	il
.	PUNCT	.
de	ADP	de
rires	NOUN	rire
son	DET	son
pressentir	VERB	pressentir
apparut	VERB	apparaître
chèvres	NOUN	chèvre
rentra	VERB	rentrer
,	PUNCT	,
de	ADP	de
congé	NOUN	congé
un	DET	un
train	NOUN	train
retint	VERB	retenir
en	PRON	en
dû	VERB	devoir
soir	NOUN	soir
de	ADP	de
prêtait	VERB	prêter
ainsi	ADV	ainsi
sentit	VERB	sentir
qui	PRON	qui
l'	DET	le
Saint-Lazare	PROPN	Saint-Lazare
tout	PRON	tout
,	PUNCT	,
et	CCONJ	et
par	ADP	par
n'	ADV	n'
lui	PRON	lui
de	ADP	de
en	ADP	en
devant	ADP	devant
circuler	VERB	circuler
à	ADP	à
vieux	ADJ	vieux
de	ADP	de
prendre	VERB	prendre
de	ADP	de
très	ADV	très
sachant	VERB	savoir
,	PUNCT	,
fastueux	ADJ	fastueux
nouveau	ADJ	nouveau
yeux	NOUN	oeil
,	PUNCT	,
N'	ADV	n'
aidé	VERB	aider
à	ADP	à
capitale	NOUN	capitale
Baveno	PROPN	Baveno
proposait	VERB	proposer
choses	NOUN	chose
semblables	NOUN	semblable
claudiquant	ADJ	claudiquant
avait	AUX	avoir
ses	DET	son
durée	NOUN	durée
franchissait	VERB	franchir
,	PUNCT	,
par	ADP	par
souleva	VERB	soulever
régulier	ADJ	régulier
à	ADP	à
fut	AUX	être
cernant	VERB	cerner
postales	ADJ	postal
toilette	NOUN	toilette
emporter	VERB	emporter
de	ADP	de
y	PRON	y
Il	PRON	il
,	PUNCT	,
Il	PRON	il
,	PUNCT	,
Bella	PROPN	Bella
qui	PRON	qui
recommençait	VERB	recommencer
qui	PRON	qui
foudre	NOUN	foudre
cet	DET	ce
sauvage	ADJ	sauvage
hôtel	NOUN	hôtel
course	NOUN	course
là	ADV	là
lui	PRON	lui
d'	ADP	de
De	ADP	de
sur	ADP	sur
vénitiennes	ADJ	vénitien
à	ADP	à
coups	NOUN	coup
chien	NOUN	chien
son	DET	son
se	PRON	se
apaisait	VERB	apaiser
la	DET	le
désirs	NOUN	désir
de	ADP	de
n'	ADV	n'
reflétaient	VERB	refléter
dans	ADP	dans
dit	VERB	dire
couru	VERB	courir
la	DET	le
semblait	VERB	sembler
les	DET	le
le	DET	le
et	CCONJ	et
la	DET	le
état	NOUN	état
,	PUNCT	,
à	ADP	à
confondre	VERB	confondre
perdit	VERB	perdre
qui	PRON	qui
Paris	PROPN	Paris
il	PRON	il
avait	AUX	avoir
Tu	PRON	tu
les	DET	le
.	PUNCT	.
,	PUNCT	,
et	CCONJ	et
serait	AUX	être
Le	DET	le
arrivait	VERB	arriver
pièces	NOUN	pièce
là	ADV	là
Mais	CCONJ	mais
si	ADV	si
passé	NOUN	passé
les	DET	le
du	DET	de
?	PUNCT	?
faire	VERB	faire
la	DET	le
y	PRON	y
il	PRON	il
.	PUNCT	.
regardait	VERB	regarder
eau	NOUN	eau
tu	PRON	tu
?	PUNCT	?
souvent	ADV	souvent
main	NOUN	main
asseyait	VERB	asseoir
,	PUNCT	,
parfois	ADV	parfois
tête	NOUN	tête
un	DET	un
,	PUNCT	,
s'	PRON	se
sombra	VERB	sombrer
venu	VERB	venir
de	ADP	de
Au	ADP	au
noir	ADJ	noir
abord	NOUN	abord
de	ADP	de
et	CCONJ	et
redressait	VERB	redresser
qui	PRON	qui
et	CCONJ	et
cheveux	NOUN	cheveu
entendre	VERB	entendre
ne	ADV	ne
journées	NOUN	journée
de	ADP	de
,	PUNCT	,
était	AUX	être
la	DET	le
coup	NOUN	coup
,	PUNCT	,
cabane	NOUN	cabane
de	ADP	de
,	PUNCT	,
D'	ADP	de
Il	PRON	il
y	PRON	y
.	PUNCT	.
en	ADP	en
le	DET	le
il	PRON	il
.	PUNCT	.
quelqu'	DET	quelque
,	PUNCT	,
,	PUNCT	,
du	DET	de
serait	AUX	être
.	PUNCT	.
les	DET	le
pensait	VERB	penser
,	PUNCT	,
table	NOUN	table
mit	VERB	mettre
à	ADP	à
était	AUX	être
à	ADP	à
!	PUNCT	!
?	PUNCT	?
peu	ADV	peu
encore	ADV	encore
de	ADP	de
pas	ADV	pas
moins	ADV	moins
voltigeaient	VERB	voltiger
de	ADP	de
.	PUNCT	.
restait	VERB	rester
c'	PRON	ce
pas	ADV	pas
,	PUNCT	,
.	PUNCT	.
«	PUNCT	«
endroit	NOUN	endroit
sur	ADP	sur
chambre	NOUN	chambre
dialogues	NOUN	dialogue
comprendre	VERB	comprendre
arrivait	VERB	arriver
la	DET	le
dans	ADP	dans
lamentablement	ADV	lamentablement
quelque	DET	quelque
ferma	VERB	fermer
homme	NOUN	homme
un	DET	un
.	PUNCT	.
porte	NOUN	porte
.	PUNCT	.
un	DET	un
.	PUNCT	.
une	DET	un
irrémédiablement	ADV	irrémédiablement
donc	ADV	donc
,	PUNCT	,
ne	ADV	ne
bleue	ADJ	bleu
Il	PRON	il
émergeaient	VERB	émerger
collait	VERB	coller
acte	NOUN	acte
tabourets	NOUN	tabouret
bête	NOUN	bête
violence	NOUN	violence
son	DET	son
:	PUNCT	:
interdisait	VERB	interdire
il	PRON	il
Tony	PROPN	Tony
tête	NOUN	tête
le	DET	le
un	DET	un
chiens	NOUN	chien
Tony	PROPN	Tony
.	PUNCT	.
était	AUX	être
,	PUNCT	,
—	PUNCT	—
et	CCONJ	et
peur	NOUN	peur
lui	PRON	lui
sport	NOUN	sport
pesaient	VERB	peser
l'	DET	le
eût	AUX	avoir
que	PRON	que
son	DET	son
il	PRON	il
orienta	VERB	orienter
même	ADJ	même
la	DET	le
soleil	NOUN	soleil
Ura	PROPN	Ura
s'	PRON	se
chemin	NOUN	chemin
œil	NOUN	œil
s'	PRON	se
qui	PRON	qui
approcha	VERB	approcher
la	DET	le
cela	PRON	cela
le	PRON	le
en	ADP	en
la	DET	le
maître	NOUN	maître
ami	NOUN	ami
…	PUNCT	…
.	PUNCT	.
laissant	VERB	laisser
?	PUNCT	?
,	PUNCT	,
courage	NOUN	courage
cahier	NOUN	cahier
,	PUNCT	,
,	PUNCT	,
qui	PRON	qui
Il	PRON	il
un	DET	un
et	CCONJ	et
chien	NOUN	chien
avait	VERB	avoir
écartées	VERB	écarter
mêler	VERB	mêler
de	ADP	de
entra	VERB	entrer
son	DET	son
.	PUNCT	.
à	ADP	à
pourrais	VERB	pouvoir
,	PUNCT	,
acheta	VERB	acheter
la	DET	le
nuit	NOUN	nuit
Hein	ADJ	hein
,	PUNCT	,
,	PUNCT	,
kiosque	NOUN	kiosque
Mais	CCONJ	mais
cheminée	NOUN	cheminée
,	PUNCT	,
la	DET	le
te	PRON	te
.	PUNCT	.
malgré	ADP	malgré
?	PUNCT	?
balcon	NOUN	balcon
pouvait	VERB	pouvoir
essayant	VERB	essayer
admirait	VERB	admirer
,	PUNCT	,
écrire	VERB	écrire
abandonné	VERB	abandonner
ville	NOUN	ville
céda	VERB	céder
une	DET	un
des	ADP	de
écrire	VERB	écrire
qui	PRON	qui
de	ADP	de
mais	CCONJ	mais
.	PUNCT	.
—	PUNCT	—
si	SCONJ	si
ville	NOUN	ville
dans	ADP	dans
?	PUNCT	?
,	PUNCT	,
Tony	PROPN	Tony
chien	NOUN	chien
n'	ADV	n'
cherche	VERB	cherche
sa	DET	son
jamais	ADV	jamais
ce	DET	ce
on	PRON	on
danse	NOUN	danse
,	PUNCT	,
,	PUNCT	,
Maintenant	ADV	maintenant
te	PRON	te
.	PUNCT	.
allumaient	VERB	allumer
lui	PRON	lui
conseils	NOUN	conseil
,	PUNCT	,
n'	ADV	n'
de	ADP	de
chien	NOUN	chien
Comédie	PROPN	Comédie
,	PUNCT	,
-	ADV	-
»	PUNCT	»
foule	NOUN	foule
s'	PRON	se
dernière	ADJ	dernier
,	PUNCT	,
,	PUNCT	,
mais	CCONJ	mais
hantait	VERB	hanter
Souvent	ADV	souvent
du	ADP	de
à	ADP	à
lui	PRON	lui
la	DET	le
de	ADP	de
dans	ADP	dans
lampadaires	NOUN	lampadaire
,	PUNCT	,
et	CCONJ	et
meute	NOUN	meute
,	PUNCT	,
disait	VERB	dire
,	PUNCT	,
à	ADP	à
race	NOUN	race
à	ADP	à
l'	DET	le
cas	NOUN	cas
côté	NOUN	côté
tomber	VERB	tomber
s'	PRON	se
de	ADP	de
ceux	PRON	celui
es	AUX	être
cette	DET	ce
mélancolie	NOUN	mélancolie
un	DET	un
avait	VERB	avoir
,	PUNCT	,
chien	NOUN	chien
grimpait	VERB	grimper
cahier	NOUN	cahier
,	PUNCT	,
la	DET	le
de	ADP	de
s'	PRON	se
vie	NOUN	vie
fait	VERB	faire
-elle	PRON	lui
.	PUNCT	.
éclairs	NOUN	éclair
chien	NOUN	chien
.	PUNCT	.
pensait	VERB	penser
qui	PRON	qui
d'	ADP	de
l'	DET	le
lac	NOUN	lac
comme	ADP	comme
ne	ADV	ne
installer	VERB	installer
des	DET	un
et	CCONJ	et
se	PRON	se
braque	NOUN	braque
,	PUNCT	,
et	CCONJ	et
Quittant	VERB	quitter
Géraldine	PROPN	Géraldine
regarda	VERB	regarder
choix	NOUN	choix
tout	ADJ	tout
à	ADP	à
et	CCONJ	et
un	DET	un
espoirs	NOUN	espoir
était	AUX	être
un	DET	un
un	DET	un
la	DET	le
la	DET	le
.	PUNCT	.
visite	NOUN	visite
deux	NUM	deux
c'	PRON	ce
Fallait	VERB	falloir
Il	PRON	il
des	DET	un
surplombaient	VERB	surplomber
à	ADP	à
à	ADP	à
promenade	NOUN	promenade
à	ADP	à
que	SCONJ	que
parfumés	ADJ	parfumer
moutons	NOUN	mouton
innombrables	ADJ	innombrable
venait	VERB	venir
visage	NOUN	visage
que	SCONJ	que
à	ADP	à
îles	NOUN	île
arrivant	VERB	arriver
Le	DET	le
hésita	VERB	hésiter
tomber	VERB	tomber
paille	NOUN	paille
mon	DET	mon
.	PUNCT	.
.	PUNCT	.
La	DET	le
la	DET	le
,	PUNCT	,
.	PUNCT	.
regardait	VERB	regarder
Il	PRON	il
appuyé	VERB	appuyer
des	ADP	de
luxuriante	ADJ	luxuriant
brillaient	VERB	briller
as	VERB	avoir
rue	NOUN	rue
de	ADP	de
esprit	NOUN	esprit
brusquement	ADV	brusquement
Tony	PROPN	Tony
il	PRON	il
était	AUX	être
à	ADP	à
tonnerre	NOUN	tonnerre
,	PUNCT	,
Ce	PRON	ce
qu'	PRON	qu'
Tous	ADJ	tout
un	DET	un
eau	NOUN	eau
idée	NOUN	idée
Sur	ADP	sur
Il	PRON	il
qui	PRON	qui
lorsque	SCONJ	lorsque
tragique	ADJ	tragique
détacher	VERB	détacher
.	PUNCT	.
corps	NOUN	corps
vit	VERB	voir
dans	ADP	dans
lac	NOUN	lac
est	AUX	être
le	DET	le
de	ADP	de
à	ADP	à
sens	VERB	sentir
ruisselant	VERB	ruisseler
jouait	VERB	jouer
lui	PRON	lui
.	PUNCT	.
Tu	PRON	tu
a	AUX	avoir
de	ADP	de
à	ADP	à
Paris	PROPN	Paris
des	DET	un
brillant	ADJ	brillant
—	PUNCT	—
sur	ADP	sur
enfoui	VERB	enfouir
pluie	NOUN	pluie
Ses	DET	son
il	PRON	il
sanglante	ADJ	sanglant
?	PUNCT	?
en	ADP	en
clairière	NOUN	clairière
,	PUNCT	,
le	DET	le
décision	NOUN	décision
tout	ADV	tout
été	AUX	être
se	PRON	se
l'	DET	le
.	PUNCT	.
crépitait	VERB	crépiter
,	PUNCT	,
dans	ADP	dans
jusqu'	ADP	jusque
homme	NOUN	homme
qui	PRON	qui
?	PUNCT	?
le	DET	le
prairie	NOUN	prairie
un	DET	un
filles	NOUN	fille
.	PUNCT	.
sur	ADP	sur
,	PUNCT	,
la	DET	le
,	PUNCT	,
traînée	NOUN	traînée
fois	NOUN	fois
déchiraient	VERB	déchirer
Non	ADV	non
étroite	ADJ	étroit
un	DET	un
tristement	ADV	tristement
l'	DET	le
début	NOUN	début
léchait	VERB	lécher
et	CCONJ	et
la	DET	le
dans	ADP	dans
le	DET	le
des	DET	un
,	PUNCT	,
le	DET	le
la	DET	le
pénible	ADJ	pénible
ne	ADV	ne
lui	PRON	lui
tenait	VERB	tenir
.	PUNCT	.
poussé	VERB	pousser
l'	DET	le
avec	ADP	avec
sourire	NOUN	sourire
,	PUNCT	,
était	AUX	être
une	DET	un
Certes	ADV	certes
intérieur	NOUN	intérieur
cria	VERB	crier
qu'	PRON	qu'
légèrement	ADV	légèrement
végétation	NOUN	végétation
-	PROPN	-
avec	ADP	avec
à	ADP	à
décida	VERB	décider
son	DET	son
fenêtres	NOUN	fenêtre
il	PRON	il
esprit	NOUN	esprit
ses	DET	son
dos	NOUN	dos
Le	DET	le
jambe	NOUN	jambe
Si	SCONJ	si
une	DET	un
air	NOUN	air
Il	PRON	il
sur	ADP	sur
d'	ADP	de
souffla	VERB	souffler
comme	ADP	comme
l'	PRON	l'
puis	CCONJ	puis
arbres	NOUN	arbre
La	DET	le
.	PUNCT	.
,	PUNCT	,
versants	NOUN	versant
à	ADP	à
Le	DET	le
La	DET	le
riait	VERB	rire
des	ADP	de
il	PRON	il
mal	NOUN	mal
jour	NOUN	jour
…	PUNCT	…
conduisait	VERB	conduire
il	PRON	il
Tony	PROPN	Tony
sa	DET	son
à	ADP	à
une	DET	un
et	CCONJ	et
et	CCONJ	et
sursauter	VERB	sursauter
pénibles	ADJ	pénible
amour	NOUN	amour
s'	PRON	se
berger	NOUN	berger
Tu	PRON	tu
les	DET	le
cette	DET	ce
la	DET	le
trempée	VERB	tremper
d'	ADP	de
pouvoir	VERB	pouvoir
était	AUX	être
lui	PRON	lui
,	PUNCT	,
Il	PRON	il
se	PRON	se
,	PUNCT	,
l'	DET	le
nuages	NOUN	nuage
tas	NOUN	tas
dans	ADP	dans
qui	PRON	qui
avenir	NOUN	avenir
entendre	VERB	entendre
des	DET	un
comédie	NOUN	comédie
un	DET	un
d'	DET	d'
palaces	NOUN	palace
pas	NOUN	pas
,	PUNCT	,
gagna	VERB	gagner
Maintenant	ADV	maintenant
cabane	NOUN	cabane
qui	PRON	qui
Tony	PROPN	Tony
autour	ADV	autour
se	PRON	se
passa	VERB	passer
monde	NOUN	monde
fuir	VERB	fuir
une	DET	un
tabouret	NOUN	tabouret
beauté	NOUN	beauté
connaître	VERB	connaître
,	PUNCT	,
.	PUNCT	.
mais	CCONJ	mais
regagner	VERB	regagner
décida	VERB	décider
la	DET	le
il	PRON	il
presque	ADV	presque
il	PRON	il
s'	PRON	se
,	PUNCT	,
parler	VERB	parler
certainement	ADV	certainement
convenait	VERB	convenir
,	PUNCT	,
Mais	CCONJ	mais
là	ADV	là
régulièrement	ADV	régulièrement
qu'	PRON	qu'
soir	NOUN	soir
pénétra	VERB	pénétrer
s'	SCONJ	s'
une	DET	un
es	AUX	être
avait	AUX	avoir
l'	DET	le
autour	ADV	autour
le	DET	le
?	PUNCT	?
Tu	PRON	tu
horizontale	NOUN	horizontale
de	ADP	de
,	PUNCT	,
ton	DET	ton
pays	NOUN	pays
aussitôt	ADV	aussitôt
à	ADP	à
promeneurs	NOUN	promeneur
tenter	VERB	tenter
chaleur	NOUN	chaleur
vent	NOUN	vent
enfonçait	VERB	enfoncer
Tu	PRON	tu
.	PUNCT	.
de	ADP	de
hôtel	NOUN	hôtel
écrivant	VERB	écrire
jeunesse	NOUN	jeunesse
de	ADP	de
il	PRON	il
il	PRON	il
lorsqu'	SCONJ	lorsque
.	PUNCT	.
hâte	NOUN	hâte
lui	PRON	lui
sauvé	VERB	sauver
-il	PRON	il
as	VERB	avoir
ce	PRON	ce
à	ADP	à
avec	ADP	avec
caressa	VERB	caresser
mise	NOUN	mise
le	DET	le
Peut	ADV	peut
,	PUNCT	,
enfin	ADV	enfin
Il	PRON	il
des	DET	un
jamais	ADV	jamais
le	DET	le
t'	PRON	te
fais	VERB	faire
loggias	NOUN	loggia
et	CCONJ	et
progressivement	ADV	progressivement
,	PUNCT	,
?	PUNCT	?
à	ADP	à
Il	PRON	il
jardins	NOUN	jardin
cendres	NOUN	cendre
clairière	NOUN	clairière
curieusement	ADV	curieusement
,	PUNCT	,
premier	ADJ	premier
lentement	ADV	lentement
travaillait	VERB	travailler
et	CCONJ	et
.	PUNCT	.
beau	ADJ	beau
.	PUNCT	.
du	ADP	de
et	CCONJ	et
commença	VERB	commencer
leva	VERB	lever
chance	NOUN	chance
tu	PRON	tu
dans	ADP	dans
marche	NOUN	marche
chien	NOUN	chien
es	AUX	être
gémissement	NOUN	gémissement
plus	ADV	plus
pas	ADV	pas
concours	NOUN	concours
la	DET	le
sur	ADP	sur
qui	PRON	qui
,	PUNCT	,
essoufflée	VERB	essouffler
confiance	NOUN	confiance
.	PUNCT	.
collines	NOUN	colline
.	PUNCT	.
,	PUNCT	,
ciel	NOUN	ciel
agglutinée	VERB	agglutiner
Il	PRON	il
orageux	ADJ	orageux
n'	ADV	n'
avec	ADP	avec
Il	PRON	il
éloigné	ADJ	éloigné
Puis	CCONJ	puis
les	DET	le
courbait	VERB	courber
—	PUNCT	—
fit	AUX	faire
auparavant	ADV	auparavant
en	ADP	en
effluves	NOUN	effluve
.	PUNCT	.
,	PUNCT	,
eau	NOUN	eau
des	ADP	de
,	PUNCT	,
tu	PRON	tu
,	PUNCT	,
aimait	VERB	aimer
,	PUNCT	,
.	PUNCT	.
admirant	VERB	admirer
,	PUNCT	,
.	PUNCT	.
Il	PRON	il
écrivit	VERB	écrire
une	DET	un
terrorisée	VERB	terroriser
le	DET	le
oreilles	NOUN	oreille
?	PUNCT	?
de	ADP	de
à	ADP	à
Où	ADV	où
contre	ADP	contre
le	PRON	le
à	ADP	à
,	PUNCT	,
Française	PROPN	Française
brusquement	ADV	brusquement
doucement	ADV	doucement
adopte	VERB	adopte
y	PRON	y
paille	NOUN	paille
soudain	ADV	soudain
paissaient	VERB	paître
depuis	ADP	depuis
de	ADP	de
de	ADP	de
un	DET	un
Paris	PROPN	Paris
sortir	VERB	sortir
dominait	VERB	dominer
elle	PRON	lui
Il	PRON	il
vide	NOUN	vide
sa	DET	son
et	CCONJ	et
qui	PRON	qui
jaune	ADJ	jaune
la	DET	le
joyeuse	ADJ	joyeux
moite	ADJ	moite
lac	NOUN	lac
la	DET	le
rappelant	VERB	rappeler
Le	DET	le
trois	NUM	trois
regarda	VERB	regarder
de	ADP	de
Il	PRON	il
le	DET	le
le	DET	le
poil	NOUN	poil
dans	ADP	dans
premiers	ADJ	premier
se	PRON	se
prit	VERB	prendre
intérêt	NOUN	intérêt
levait	VERB	lever
de	ADP	de
En	ADP	en
au	ADP	au
le	DET	le
,	PUNCT	,
Alors	ADV	alors
.	PUNCT	.
de	ADP	de
qui	PRON	qui
paille	NOUN	paille
poussa	VERB	pousser
vrai	ADJ	vrai
attendri	ADJ	attendrir
et	CCONJ	et
l'	PRON	l'
les	DET	le
.	PUNCT	.
fille	NOUN	fille
lui	PRON	lui
temps	NOUN	temps
croyait	VERB	croire
-	NOUN	-
un	PRON	un
le	PRON	le
devait	VERB	devoir
—	PUNCT	—
l'	PRON	l'
un	DET	un
firent	AUX	faire
une	DET	un
tête	NOUN	tête
du	ADP	de
Elle	PRON	lui
.	PUNCT	.
t'	PRON	te
,	PUNCT	,
pas	ADV	pas
il	PRON	il
rentré	VERB	rentrer
,	PUNCT	,
cherchait	VERB	chercher
,	PUNCT	,
il	PRON	il
,	PUNCT	,
je	PRON	je
-t	PRON	-t
rapide	ADJ	rapide
ébroua	VERB	ébrouer
une	DET	un
être	ADV	être
facilement	ADV	facilement
est	VERB	être
ou	CCONJ	ou
rester	VERB	rester
ouvrit	VERB	ouvrir
du	ADP	de
de	ADP	de
dramatique	ADJ	dramatique
il	PRON	il
moi	PRON	moi
museau	NOUN	museau
le	DET	le
C'	PRON	ce
de	ADP	de
incident	NOUN	incident
avait	VERB	avoir
redescendre	VERB	redescendre
un	PRON	un
à	ADP	à
le	DET	le
couraient	VERB	courir
musique	NOUN	musique
,	PUNCT	,
se	PRON	se
de	ADP	de
accablait	VERB	accabler
qui	PRON	qui
et	CCONJ	et
museau	NOUN	museau
courte	ADJ	court
lui	PRON	lui
l'	DET	le
un	DET	un
la	DET	le
sa	DET	son
théâtre	NOUN	théâtre
triomphe	NOUN	triomphe
donné	VERB	donner
,	PUNCT	,
mis	VERB	mettre
tout	ADJ	tout
planches	NOUN	planche
.	PUNCT	.
aplatissait	VERB	aplatir
loup	NOUN	loup
était	AUX	être
en	ADP	en
,	PUNCT	,
,	PUNCT	,
le	DET	le
rive	NOUN	rive
mieux	ADV	mieux
,	PUNCT	,
et	CCONJ	et
forêt	NOUN	forêt
avec	ADP	avec
et	CCONJ	et
robe	NOUN	robe
.	PUNCT	.
d'	ADP	de
,	PUNCT	,
s'	PRON	se
Un	DET	un
chaque	DET	chaque
,	PUNCT	,
les	DET	le
sa	DET	son
piazza	NOUN	piazza
bientôt	ADV	bientôt
scène	NOUN	scène
couché	VERB	coucher
t'	PRON	te
sa	DET	son
de	ADP	de
aux	ADP	à
éloigné	VERB	éloigner
s'	PRON	se
le	DET	le
regardait	VERB	regarder
-ce	PRON	-ce
est	AUX	être
où	PRON	où
penchant	VERB	pencher
soleil	NOUN	soleil
jeune	ADJ	jeune
faire	VERB	faire
l'	PRON	l'
les	DET	le
il	PRON	il
presque	ADV	presque
,	PUNCT	,
laquelle	PRON	lequel
aguets	NOUN	aguets
théâtre	NOUN	théâtre
travail	NOUN	travail
s'	PRON	se
malgré	ADP	malgré
,	PUNCT	,
une	DET	un
la	DET	le
-il	PRON	il
sage	ADJ	sage
pendaient	VERB	pendre
qui	PRON	qui
les	DET	le
une	DET	un
il	PRON	il
la	DET	le
nouveau	ADJ	nouveau
,	PUNCT	,
sorte	NOUN	sorte
la	DET	le
,	PUNCT	,
les	DET	le
allait	VERB	aller
avoir	AUX	avoir
le	DET	le
.	PUNCT	.
,	PUNCT	,
Tu	PRON	tu
es	VERB	être
noter	VERB	noter
lui	PRON	lui
longtemps	ADV	longtemps
,	PUNCT	,
dans	ADP	dans
quelques	DET	quelque
foule	NOUN	foule
porte	NOUN	porte
tous	ADJ	tout
faim	NOUN	faim
,	PUNCT	,
-t	PRON	-t
passé	VERB	passer
suis	AUX	être
-elle	PRON	lui
-elle	PRON	lui
dis	VERB	dire
prenait	VERB	prendre
ses	DET	son
.	PUNCT	.
ça	PRON	cela
s'	PRON	se
yeux	NOUN	oeil
froid	NOUN	froid
Je	PRON	je
veniez	VERB	venir
qu'	SCONJ	que
réchauffera	VERB	réchauffer
ai	AUX	avoir
,	PUNCT	,
ont	AUX	avoir
je	PRON	je
lorsque	SCONJ	lorsque
pressa	VERB	presser
veille	NOUN	veille
venir	VERB	venir
ses	DET	son
Il	PRON	il
et	CCONJ	et
.	PUNCT	.
une	DET	un
un	DET	un
Ne	ADV	ne
demanda	VERB	demander
eut	VERB	avoir
la	DET	le
se	PRON	se
pas	ADV	pas
embrasser	VERB	embrasser
effrayés	ADJ	effrayé
Nous	PRON	nous
Le	DET	le
en	ADP	en
vous	PRON	vous
.	PUNCT	.
,	PUNCT	,
silence	NOUN	silence
pour	ADP	pour
où	ADV	où
oublié	VERB	oublier
?	PUNCT	?
elle	PRON	lui
le	DET	le
cheveux	NOUN	cheveu
pas	ADV	pas
sa	DET	son
.	PUNCT	.
approuvait	VERB	approuver
dit	VERB	dire
dit	VERB	dire
.	PUNCT	.
rencontrés	VERB	rencontrer
sur	ADP	sur
pendant	ADP	pendant
Ne	ADV	ne
.	PUNCT	.
assis	VERB	asseoir
pu	VERB	pouvoir
s'	PRON	se
nouveau	ADJ	nouveau
releva	VERB	relever
paroi	NOUN	paroi
Ma	DET	mon
que	SCONJ	que
à	ADP	à
ses	DET	son
N'	ADV	n'
croyais	VERB	croire
s'	PRON	se
est	AUX	être
,	PUNCT	,
—	PUNCT	—
fille	NOUN	fille
.	PUNCT	.
cabane	NOUN	cabane
d'	ADP	de
—	PUNCT	—
vous	PRON	vous
Nous	PRON	nous
peine	NOUN	peine
aussi	ADV	aussi
obéit	VERB	obéir
ai	AUX	avoir
cria	VERB	crier
le	PRON	le
?	PUNCT	?
herbe	NOUN	herbe
,	PUNCT	,
de	ADP	de
remit	VERB	remettre
—	PUNCT	—
en	ADP	en
engagée	VERB	engager
Elle	PRON	lui
et	CCONJ	et
séjourne	VERB	séjourne
.	PUNCT	.
ne	ADV	ne
Genève	PROPN	Genève
s'	PRON	se
allez	VERB	aller
,	PUNCT	,
qui	PRON	qui
affreux	ADJ	affreux
orage	NOUN	orage
française	ADJ	français
quoi	PRON	quoi
avez	AUX	avoir
fit	AUX	faire
hôtel	NOUN	hôtel
la	DET	le
la	PRON	le
que	PRON	que
soleil	NOUN	soleil
à	ADP	à
,	PUNCT	,
sommes	AUX	être
vont	VERB	aller
trempée	VERB	tremper
,	PUNCT	,
avais	AUX	avoir
sur	ADP	sur
,	PUNCT	,
était	AUX	être
,	PUNCT	,
Excusez	VERB	excuser
de	ADP	de
?	PUNCT	?
silence	NOUN	silence
hurlement	NOUN	hurlement
considérait	VERB	considérer
Vous	PRON	vous
sur	ADP	sur
au	ADP	au
jappement	NOUN	jappement
Où	ADV	où
Ne	ADV	ne
à	ADP	à
,	PUNCT	,
vous	PRON	vous
peut-être	ADV	peut-être
sourire	VERB	sourire
Dans	ADP	dans
.	PUNCT	.
ouvrir	VERB	ouvrir
prendre	VERB	prendre
je	PRON	je
,	PUNCT	,
que	SCONJ	que
,	PUNCT	,
hostile	ADJ	hostile
est	AUX	être
faire	VERB	faire
grâce	NOUN	grâce
,	PUNCT	,
calmer	VERB	calmer
Je	PRON	je
—	PUNCT	—
une	DET	un
Je	PRON	je
est	AUX	être
elle	PRON	lui
Tony	PROPN	Tony
vous	PRON	vous
-elle	PRON	lui
lac	NOUN	lac
où	ADV	où
—	PUNCT	—
voulez	VERB	vouloir
imperméable	NOUN	imperméable
,	PUNCT	,
.	PUNCT	.
venait	VERB	venir
emporté	VERB	emporter
argent	NOUN	argent
l'	DET	le
.	PUNCT	.
souvient	VERB	souvenir
empêcher	VERB	empêcher
-t	PRON	-t
à	ADP	à
l'	DET	le
bois	NOUN	bois
Il	PRON	il
auto-stop	NOUN	auto-stop
n'	ADV	n'
Ce	PRON	ce
peur	NOUN	peur
battu	VERB	battre
oiseaux	NOUN	oiseau
la	DET	le
un	DET	un
enfin	ADV	enfin
voyez	VERB	voir
Ura	PROPN	Ura
ses	DET	son
pour	ADP	pour
léchait	VERB	lécher
sautera	VERB	sauter
au	ADP	au
.	PUNCT	.
moi	PRON	moi
c'	PRON	ce
revenue	VERB	revenir
il	PRON	il
sur	ADP	sur
Mais	CCONJ	mais
qu'	SCONJ	que
?	PUNCT	?
faites	VERB	faire
en	ADP	en
—	PUNCT	—
ont	AUX	avoir
en	ADP	en
en	ADP	en
sortit	VERB	sortir
déjà	ADV	déjà
bougez	VERB	bouger
Ura	PROPN	Ura
le	DET	le
veux	VERB	vouloir
.	PUNCT	.
jeune	ADJ	jeune
silence	NOUN	silence
Seulement	ADV	seulement
.	PUNCT	.
vous	PRON	vous
bagnole	NOUN	bagnole
de	ADP	de
renifla	VERB	renifler
