boucles	NOUN	boucle
ma	DET	mon
œil	NOUN	œil
—	PUNCT	—
dans	ADP	dans
passeport	NOUN	passeport
Kelly	PROPN	Kelly
Je	PRON	je
retourna	VERB	retourner
oui	ADV	oui
sortir	VERB	sortir
—	PUNCT	—
avait	AUX	avoir
vous	PRON	vous
détendu	ADJ	détendu
fut	AUX	être
tomber	VERB	tomber
au	ADP	au
avec	ADP	avec
traite	VERB	traire
comme	ADP	comme
hein	ADV	hein
.	PUNCT	.
,	PUNCT	,
Kelly	PROPN	Kelly
elle	PRON	lui
Il	PRON	il
pour	ADP	pour
ne	ADV	ne
l'	DET	le
vers	ADP	vers
secondes	NOUN	seconde
allez	VERB	aller
-t	PRON	-t
était	AUX	être
,	PUNCT	,
craintes	NOUN	crainte
nous	PRON	nous
suivre	VERB	suivre
eau	NOUN	eau
quel	DET	quel
belle	ADJ	bel
Où	ADV	où
Les	DET	le
événement	NOUN	événement
que	SCONJ	que
pas	ADV	pas
lui	PRON	lui
ordinaire	ADV	ordinaire
la	DET	le
éclaboussure	NOUN	éclaboussure
paraissait	VERB	paraître
l'	DET	le
par	ADP	par
«	PUNCT	«
un	DET	un
venu	VERB	venir
œil	NOUN	œil
bonne	ADJ	bon
pauvres	ADJ	pauvre
de	ADP	de
quoi	PRON	quoi
Loin	ADV	loin
-il	PRON	il
est	VERB	être
imposée	VERB	imposer
presse	NOUN	presse
fasciné	VERB	fasciner
vous	PRON	vous
-il	PRON	il
vous	PRON	vous
arrière	ADJ	arrière
dit	VERB	dire
pas	ADV	pas
hanches	NOUN	hanche
elle	PRON	lui
fille	NOUN	fille
pour	ADP	pour
trente	NUM	trente
voulez	VERB	vouloir
faite	VERB	faire
est	VERB	être
de	ADP	de
sur	ADP	sur
.	PUNCT	.
abord	NOUN	abord
faire	VERB	faire
immobilisée	VERB	immobiliser
direction	NOUN	direction
se	PRON	se
,	PUNCT	,
suis	AUX	être
peste	NOUN	peste
maison	NOUN	maison
pas	ADV	pas
dans	ADP	dans
ordres	NOUN	ordre
est	VERB	être
bientôt	ADV	bientôt
,	PUNCT	,
problème	NOUN	problème
elle	PRON	lui
!	PUNCT	!
s'	PRON	se
ton	NOUN	ton
,	PUNCT	,
toujours	ADV	toujours
Et	CCONJ	et
Ryan	PROPN	Ryan
rien	PRON	rien
plus	ADV	plus
dernier	ADJ	dernier
de	ADP	de
première	ADJ	premier
épaules	NOUN	épaule
Il	PRON	il
écrire	VERB	écrire
et	CCONJ	et
avait	AUX	avoir
ces	DET	ce
la	DET	le
la	PRON	le
nu	ADJ	nu
minces	ADJ	mince
!	PUNCT	!
sur	ADP	sur
la	DET	le
ce	PRON	ce
je	PRON	je
avec	ADP	avec
Prêt	ADJ	prêt
Je	PRON	je
,	PUNCT	,
!	PUNCT	!
ni	CCONJ	ni
été	VERB	être
-ce	PRON	-ce
les	DET	le
écoutait	VERB	écouter
la	PRON	le
!	PUNCT	!
A	ADP	à
embarrassée	VERB	embarrasser
Cette	DET	ce
vérifier	VERB	vérifier
-vous	PRON	vous
Vous	PRON	vous
Il	PRON	il
.	PUNCT	.
.	PUNCT	.
L'	DET	le
la	DET	le
...	PUNCT	...
Personne	PROPN	Personne
La	DET	le
le	PRON	le
de	ADP	de
retour	NOUN	retour
laissa	VERB	laisser
traîne	VERB	traîne
la	DET	le
et	CCONJ	et
était	AUX	être
voulez	VERB	vouloir
la	DET	le
on	PRON	on
.	PUNCT	.
à	ADP	à
elle	PRON	lui
ne	ADV	ne
?	PUNCT	?
les	DET	le
rencontre	NOUN	rencontre
discuter	VERB	discuter
.	PUNCT	.
dans	ADP	dans
répondit	VERB	répondre
à	ADP	à
pour	ADP	pour
d'	ADP	de
pour	ADP	pour
à	ADP	à
apaiser	VERB	apaiser
pas	NOUN	pas
passeport	NOUN	passeport
de	ADP	de
ses	DET	son
pour	ADP	pour
retourner	VERB	retourner
je	PRON	je
que	PRON	que
sur	ADP	sur
égrener	VERB	égrener
je	PRON	je
ce	PRON	ce
de	ADP	de
Ronds	ADJ	rond
la	DET	le
.	PUNCT	.
ici	ADV	ici
.	PUNCT	.
Kelly	PROPN	Kelly
la	DET	le
ou	CCONJ	ou
et	CCONJ	et
il	PRON	il
sans	ADP	sans
grande	ADJ	grand
avertissement	NOUN	avertissement
fit	VERB	faire
Mais	CCONJ	mais
qu'	SCONJ	que
fermes	ADJ	ferme
ai	AUX	avoir
geste	NOUN	geste
devina	VERB	deviner
tout	DET	tout
air	NOUN	air
lui	PRON	lui
terrasse	NOUN	terrasse
,	PUNCT	,
.	PUNCT	.
nus	ADJ	nu
ridiculiser	VERB	ridiculiser
et	CCONJ	et
,	PUNCT	,
un	DET	un
garage	NOUN	garage
.	PUNCT	.
accepte	VERB	accepte
eau	NOUN	eau
Laissant	VERB	laisser
et	CCONJ	et
est	AUX	être
Cari	PROPN	Cari
était	AUX	être
jeta	VERB	jeter
et	CCONJ	et
poursuivit	VERB	poursuivre
bien	ADV	bien
vue	VERB	voir
vide	ADJ	vide
y	PRON	y
poitrine	NOUN	poitrine
serviette	NOUN	serviette
qu'	PRON	qu'
,	PUNCT	,
la	DET	le
—	PUNCT	—
jambes	NOUN	jambe
.	PUNCT	.
arriva	VERB	arriver
,	PUNCT	,
il	PRON	il
demi	ADV	demi
.	PUNCT	.
ici	ADV	ici
horribles	ADJ	horrible
peu	ADV	peu
gonds	NOUN	gond
l'	PRON	l'
appel	NOUN	appel
à	ADP	à
diffamation	NOUN	diffamation
mains	NOUN	main
son	DET	son
n'	ADV	n'
mère	NOUN	mère
attendue	VERB	attendre
:	PUNCT	:
—	PUNCT	—
immobile	ADJ	immobile
le	DET	le
signifier	VERB	signifier
.	PUNCT	.
?	PUNCT	?
orangeraie	NOUN	orangeraie
hors	ADP	hors
!	PUNCT	!
—	PUNCT	—
Quelle	DET	quel
:	PUNCT	:
-vous	PRON	vous
monta	VERB	monter
.	PUNCT	.
allait	VERB	aller
en	ADP	en
pas	ADV	pas
se	PRON	se
montre	NOUN	montre
taille	NOUN	taille
bord	NOUN	bord
c'	PRON	ce
intéresse	VERB	intéresse
,	PUNCT	,
allongée	VERB	allonger
de	ADP	de
il	PRON	il
la	DET	le
tout	ADV	tout
pas	ADV	pas
tendit	VERB	tendre
,	PUNCT	,
force	NOUN	force
.	PUNCT	.
surtout	ADV	surtout
tribunal	NOUN	tribunal
Ah	INTJ	Ah
...	PUNCT	...
bout	NOUN	bout
sujet	NOUN	sujet
un	PRON	un
Je	PRON	je
n'	ADV	n'
,	PUNCT	,
mère	NOUN	mère
votre	DET	votre
donc	ADV	donc
que	SCONJ	que
-	PROPN	-
le	PRON	le
en	PRON	en
seins	NOUN	sein
que	PRON	que
fait	VERB	faire
.	PUNCT	.
ferez	VERB	faire
Ecoutez	VERB	ecouter
du	ADP	de
,	PUNCT	,
s'	PRON	se
rapprocher	VERB	rapprocher
,	PUNCT	,
menteur	NOUN	menteur
.	PUNCT	.
vous	PRON	vous
!	PUNCT	!
geste	NOUN	geste
vous	PRON	vous
.	PUNCT	.
le	DET	le
Elle	PRON	lui
,	PUNCT	,
secondes	NOUN	seconde
vous	PRON	vous
.	PUNCT	.
Un	DET	un
dis	VERB	dire
pour	ADP	pour
-elle	PRON	lui
eau	NOUN	eau
Il	PRON	il
Ramène	VERB	ramener
—	PUNCT	—
détestiez	VERB	détester
une	DET	un
,	PUNCT	,
Il	PRON	il
Mougins	PROPN	Mougins
:	PUNCT	:
l'	PRON	l'
à	ADP	à
ne	ADV	ne
discuter	VERB	discuter
lui	PRON	lui
allait	VERB	aller
—	PUNCT	—
et	CCONJ	et
elle	PRON	lui
l'	DET	le
n'	ADV	n'
—	PUNCT	—
la	PRON	le
d'	ADP	de
jamais	ADV	jamais
vois	VERB	voir
gentillesse	NOUN	gentillesse
une	DET	un
Il	PRON	il
Sinon	ADV	sinon
,	PUNCT	,
comme	ADP	comme
vivre	VERB	vivre
d'	ADP	de
,	PUNCT	,
le	DET	le
moulait	VERB	moudre
sinon	ADV	sinon
?	PUNCT	?
m'	PRON	me
reconnut	VERB	reconnaître
puis	CCONJ	puis
vide	ADJ	vide
?	PUNCT	?
était	AUX	être
portail	NOUN	portail
pas	ADV	pas
elle	PRON	lui
.	PUNCT	.
se	PRON	se
fois	NOUN	fois
—	PUNCT	—
voiture	NOUN	voiture
,	PUNCT	,
son	DET	son
,	PUNCT	,
.	PUNCT	.
lui	PRON	lui
tant	ADV	tant
?	PUNCT	?
refuserait	VERB	refuser
La	DET	le
la	DET	le
cas	NOUN	cas
en	PRON	en
rivé	VERB	river
fit	VERB	faire
l'	PRON	l'
vers	ADP	vers
suite	NOUN	suite
,	PUNCT	,
d'	ADP	de
ses	DET	son
lui	PRON	lui
peut	VERB	pouvoir
elle	PRON	lui
Kelly	PROPN	Kelly
sera	AUX	être
placés	VERB	placer
.	PUNCT	.
posé	ADJ	poser
rageusement	ADV	rageusement
surface	NOUN	surface
,	PUNCT	,
mit	VERB	mettre
prouve	VERB	prouve
autre	ADJ	autre
quel	DET	quel
à	ADP	à
que	SCONJ	que
.	PUNCT	.
lui	PRON	lui
et	CCONJ	et
bassin	NOUN	bassin
,	PUNCT	,
sentir	VERB	sentir
ne	ADV	ne
solution	NOUN	solution
Je	PRON	je
au	ADP	au
vérité	NOUN	vérité
sa	DET	son
revoir	VERB	revoir
—	PUNCT	—
une	DET	un
,	PUNCT	,
En	ADP	en
faire	AUX	faire
ouvert	ADJ	ouvert
Vous	PRON	vous
-vous	PRON	vous
y	PRON	y
Calmez	VERB	calmer
.	PUNCT	.
yeux	NOUN	oeil
sa	DET	son
pas	ADV	pas
un	DET	un
la	DET	le
Quand	SCONJ	quand
d'	ADP	de
très	ADV	très
Elle	PRON	lui
d'	ADP	de
plus	ADV	plus
costume	NOUN	costume
réussi	VERB	réussir
demeure	NOUN	demeure
d'	ADP	de
l'	DET	le
coup	NOUN	coup
colère	NOUN	colère
un	DET	un
lui	PRON	lui
Bon	ADJ	bon
prie	VERB	prier
ne	ADV	ne
du	ADP	de
de	ADP	de
était	VERB	être
il	PRON	il
Et	CCONJ	et
ton	NOUN	ton
pas	ADV	pas
ma	DET	mon
avait	VERB	avoir
si	SCONJ	si
!	PUNCT	!
parlerai	VERB	parler
le	PRON	le
apparition	NOUN	apparition
,	PUNCT	,
adolescente	NOUN	adolescent
—	PUNCT	—
il	PRON	il
quelques	DET	quelque
nagea	VERB	nager
trop	ADV	trop
,	PUNCT	,
apprécie	VERB	apprécier
,	PUNCT	,
vérité	NOUN	vérité
à	ADP	à
inquiétude	NOUN	inquiétude
tout	PRON	tout
Ryan	PROPN	Ryan
petite	ADJ	petit
gâtée	ADJ	gâté
garçonne	ADJ	garçonn
la	PRON	le
piscine	NOUN	piscine
se	PRON	se
que	SCONJ	que
étroites	ADJ	étroit
méfiante	ADJ	méfiant
femme	NOUN	femme
peu	ADV	peu
,	PUNCT	,
et	CCONJ	et
épiée	VERB	épier
»	PUNCT	»
un	DET	un
laissa	VERB	laisser
accord	NOUN	accord
est	AUX	être
,	PUNCT	,
à	ADP	à
votre	DET	votre
les	DET	le
eau	NOUN	eau
plage	NOUN	plage
se	PRON	se
cruelle	ADJ	cruel
bientôt	ADV	bientôt
ne	ADV	ne
ses	DET	son
en	PRON	en
,	PUNCT	,
perçut	VERB	percevoir
il	PRON	il
à	ADP	à
de	ADP	de
demanda	VERB	demander
,	PUNCT	,
menue	ADJ	menu
une	DET	un
très	ADV	très
.	PUNCT	.
Tout	ADV	tout
trempé	VERB	tremper
serviette	NOUN	serviette
.	PUNCT	.
:	PUNCT	:
la	DET	le
voulez	VERB	vouloir
peu	ADV	peu
lentement	ADV	lentement
agressivité	NOUN	agressivité
fermés	ADJ	fermé
invoquer	VERB	invoquer
!	PUNCT	!
suivre	VERB	suivre
,	PUNCT	,
Ce	PRON	ce
Ryan	PROPN	Ryan
la	DET	le
un	DET	un
vous	PRON	vous
inattendu	ADJ	inattendu
mais	CCONJ	mais
couvrit	VERB	couvrir
:	PUNCT	:
la	DET	le
Que	PRON	que
une	DET	un
le	PRON	le
C'	PRON	ce
par	ADP	par
pas	ADV	pas
était	VERB	être
ne	ADV	ne
être	AUX	être
Vous	PRON	vous
ni	CCONJ	ni
secondes	NOUN	seconde
d'	ADP	de
son	DET	son
pour	ADP	pour
Sur	ADP	sur
amabilité	NOUN	amabilité
ne	ADV	ne
jeta	VERB	jeter
le	PRON	le
Rutherford	PROPN	Rutherford
haut	ADV	haut
importe	VERB	importe
histoire	NOUN	histoire
suis	AUX	être
d'	ADP	de
si	ADV	si
que	ADV	que
journaliste	ADJ	journalist
jusqu'	ADP	jusque
.	PUNCT	.
façon	NOUN	façon
comme	ADP	comme
complètement	ADV	complètement
personne	NOUN	personne
!	PUNCT	!
.	PUNCT	.
je	PRON	je
étaient	AUX	être
De	ADP	de
laisse	VERB	laisse
ses	DET	son
qu'	PRON	qu'
de	ADP	de
pour	ADP	pour
,	PUNCT	,
lui	PRON	lui
à	ADP	à
Serait	AUX	être
C'	PRON	ce
il	PRON	il
demanda	VERB	demander
sommes	VERB	être
ordre	NOUN	ordre
de	ADP	de
—	PUNCT	—
pour	ADP	pour
savoir	VERB	savoir
de	ADP	de
persuader	VERB	persuader
montre	NOUN	montre
voulez	VERB	vouloir
Quand	SCONJ	quand
la	DET	le
.	PUNCT	.
son	DET	son
ne	ADV	ne
de	ADP	de
,	PUNCT	,
celui	PRON	celui
passage	NOUN	passage
,	PUNCT	,
de	ADP	de
réponse	NOUN	réponse
,	PUNCT	,
,	PUNCT	,
piscine	NOUN	piscine
.	PUNCT	.
refit	VERB	refaire
.	PUNCT	.
sur	ADP	sur
parc	NOUN	parc
hors	ADP	hors
sans	ADP	sans
Et	CCONJ	et
?	PUNCT	?
inventer	VERB	inventer
sur	ADP	sur
plus	ADV	plus
mère	NOUN	mère
de	ADP	de
intimidée	VERB	intimider
passé	NOUN	passé
l'	DET	le
,	PUNCT	,
plein	ADJ	plein
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
—	PUNCT	—
était	AUX	être
,	PUNCT	,
une	DET	un
me	PRON	me
dise	VERB	dire
lui	PRON	lui
d'	ADP	de
je	PRON	je
vous	PRON	vous
,	PUNCT	,
étaient	AUX	être
Ça	PRON	cela
posait	VERB	poser
.	PUNCT	.
Dès	ADP	dès
avait	VERB	avoir
toute	ADJ	tout
mieux	NOUN	mieux
redressant	VERB	redresser
dut	VERB	devoir
moi	PRON	moi
tout	ADJ	tout
lieu	NOUN	lieu
son	DET	son
écrire	VERB	écrire
?	PUNCT	?
grimpa	VERB	grimper
furieuse	ADJ	furieux
-vous	PRON	vous
d'	ADP	de
.	PUNCT	.
elle	PRON	lui
votre	DET	votre
au	ADP	au
?	PUNCT	?
.	PUNCT	.
regard	NOUN	regard
vous	PRON	vous
Tant	ADV	tant
tour	NOUN	tour
personne	PRON	personne
chose	NOUN	chose
trouva	VERB	trouver
Ainsi	ADV	ainsi
plongeait	VERB	plonger
aucune	DET	aucun
contempla	VERB	contempler
fait	VERB	faire
cœur	NOUN	cœur
petite	ADJ	petit
!	PUNCT	!
,	PUNCT	,
jours	NOUN	jour
.	PUNCT	.
et	CCONJ	et
appel	NOUN	appel
à	ADP	à
...	PUNCT	...
le	PRON	le
l'	DET	le
chambre	NOUN	chambre
du	ADP	de
n'	ADV	n'
demanda	VERB	demander
envoler	VERB	envoler
son	DET	son
.	PUNCT	.
Des	DET	un
serra	VERB	serrer
l'	PRON	l'
trouvait	VERB	trouver
—	PUNCT	—
lui	PRON	lui
une	DET	un
instant	NOUN	instant
se	PRON	se
de	ADP	de
la	DET	le
Je	PRON	je
,	PUNCT	,
au-dessus	ADV	au-dessus
.	PUNCT	.
dans	ADP	dans
s'	PRON	se
peut	VERB	pouvoir
roulaient	VERB	rouler
.	PUNCT	.
elle	PRON	lui
soyez	AUX	être
,	PUNCT	,
elle	PRON	lui
mieux	ADV	mieux
C'	PRON	ce
connaître	VERB	connaître
,	PUNCT	,
Lâchez	VERB	lâcher
,	PUNCT	,
il	PRON	il
en	ADP	en
lui	PRON	lui
.	PUNCT	.
repoussa	VERB	repousser
envahit	VERB	envahir
de	ADP	de
.	PUNCT	.
sans	ADP	sans
aspergea	VERB	asperger
et	CCONJ	et
ainsi	ADV	ainsi
l'	PRON	l'
caressa	VERB	caresser
enlever	VERB	enlever
dut	VERB	devoir
demander	VERB	demander
.	PUNCT	.
retrouva	VERB	retrouver
de	ADP	de
par	ADP	par
se	PRON	se
de	ADP	de
vous	PRON	vous
blâme	NOUN	blâme
de	ADP	de
dans	ADP	dans
incapable	ADJ	incapable
serra	VERB	serrer
oseriez	VERB	oser
je	PRON	je
Non	ADV	non
vers	ADP	vers
était	AUX	être
,	PUNCT	,
nuque	NOUN	nuque
Ryan	PROPN	Ryan
à	ADP	à
que	SCONJ	que
elle	PRON	lui
plus	ADV	plus
chaussures	NOUN	chaussure
le	PRON	le
approcha	VERB	approcher
feriez	VERB	faire
l'	PRON	l'
Si	SCONJ	si
l'	DET	le
la	PRON	le
fort	ADV	fort
,	PUNCT	,
à	ADP	à
elle	PRON	lui
partirait	VERB	partir
peur	NOUN	peur
et	CCONJ	et
fille	NOUN	fille
m'	PRON	me
à	ADP	à
,	PUNCT	,
,	PUNCT	,
se	PRON	se
pleura	VERB	pleurer
trop	ADV	trop
,	PUNCT	,
la	DET	le
retrouva	VERB	retrouver
.	PUNCT	.
Une	DET	un
sien	PRON	sien
elle	PRON	lui
Apaisée	VERB	apaiser
,	PUNCT	,
une	DET	un
-	NOUN	-
se	PRON	se
enleva	VERB	enlever
eau	NOUN	eau
une	DET	un
de	ADP	de
.	PUNCT	.
,	PUNCT	,
tendre	VERB	tendre
à	ADP	à
qui	PRON	qui
Cet	DET	ce
ajouta	VERB	ajouter
contre	ADP	contre
,	PUNCT	,
perçut	VERB	percevoir
elle	PRON	lui
.	PUNCT	.
.	PUNCT	.
vertige	NOUN	vertige
se	PRON	se
piscine	NOUN	piscine
il	PRON	il
la	DET	le
:	PUNCT	:
,	PUNCT	,
sur	ADP	sur
sur	ADP	sur
que	SCONJ	que
son	DET	son
Une	DET	un
,	PUNCT	,
vrai	PRON	vrai
,	PUNCT	,
rejeter	VERB	rejeter
elle	PRON	lui
l'	DET	le
extrême	ADJ	extrême
des	DET	un
larmes	NOUN	larme
n'	ADV	n'
à	ADP	à
entendit	VERB	entendre
en	ADP	en
plutôt	ADV	plutôt
son	DET	son
?	PUNCT	?
,	PUNCT	,
—	PUNCT	—
sentiment	NOUN	sentiment
un	DET	un
avait	AUX	avoir
douceur	NOUN	douceur
la	DET	le
Ryan	PROPN	Ryan
touchez	VERB	toucher
de	ADP	de
lit	NOUN	lit
main	NOUN	main
à	ADP	à
le	DET	le
.	PUNCT	.
se	PRON	se
elle	PRON	lui
...	PUNCT	...
se	PRON	se
était	AUX	être
et	CCONJ	et
amour	NOUN	amour
se	PRON	se
ce	PRON	ce
—	PUNCT	—
qu'	PRON	qu'
tel	ADJ	tel
fasse	VERB	faire
sa	DET	son
inconvenant	ADJ	inconvenant
fit	VERB	faire
revoir	VERB	revoir
,	PUNCT	,
repousser	VERB	repousser
en	ADP	en
-il	PRON	il
feriez	VERB	faire
vaincue	VERB	vaincre
de	ADP	de
pur	ADJ	pur
—	PUNCT	—
put	VERB	pouvoir
il	PRON	il
,	PUNCT	,
avouer	VERB	avouer
ne	ADV	ne
lèvres	NOUN	lèvre
quoi	PRON	quoi
provoquer	VERB	provoquer
?	PUNCT	?
Soyez	VERB	être
Vous	PRON	vous
chagrin	NOUN	chagrin
Abasourdie	VERB	abasourdir
de	ADP	de
même	ADV	même
conversation	NOUN	conversation
au	ADP	au
,	PUNCT	,
Et	CCONJ	et
plus	ADV	plus
Il	PRON	il
C'	PRON	ce
Intriguée	VERB	intriguer
trace	NOUN	trace
se	PRON	se
se	PRON	se
de	ADP	de
.	PUNCT	.
le	DET	le
faisait	VERB	faire
sinon	ADV	sinon
froide	ADJ	froid
donna	VERB	donner
son	DET	son
sur	ADP	sur
,	PUNCT	,
sa	DET	son
n'	ADV	n'
tendit	VERB	tendre
Puis	CCONJ	puis
regards	NOUN	regard
souleva	VERB	soulever
On	PRON	on
un	DET	un
reste	NOUN	reste
sur	ADP	sur
.	PUNCT	.
possession	NOUN	possession
pas	ADV	pas
ciel	NOUN	ciel
de	ADP	de
discussion	NOUN	discussion
vous	PRON	vous
,	PUNCT	,
bord	NOUN	bord
demi-heure	NOUN	demi-heure
de	ADP	de
de	ADP	de
autre	ADJ	autre
,	PUNCT	,
sur	ADP	sur
elle	PRON	lui
le	PRON	le
et	CCONJ	et
plus	ADV	plus
en	ADP	en
exaltant	ADJ	exaltant
,	PUNCT	,
.	PUNCT	.
crié	VERB	crier
quelques	DET	quelque
aussi	ADV	aussi
avec	ADP	avec
expression	NOUN	expression
violence	NOUN	violence
jamais	ADV	jamais
le	DET	le
commença	VERB	commencer
elle	PRON	lui
elle	PRON	lui
présent	NOUN	présent
éprouvé	VERB	éprouver
lutter	VERB	lutter
revanche	NOUN	revanche
de	ADP	de
et	CCONJ	et
y	PRON	y
.	PUNCT	.
instinctivement	ADV	instinctivement
.	PUNCT	.
cet	DET	ce
qu'	PRON	qu'
autour	ADV	autour
l'	DET	le
chambre	NOUN	chambre
durement	ADV	durement
.	PUNCT	.
Ryan	PROPN	Ryan
ne	ADV	ne
brusquement	ADV	brusquement
vous	PRON	vous
n'	ADV	n'
plaisir	NOUN	plaisir
prit	VERB	prendre
avait	AUX	avoir
l'	DET	le
sangloter	VERB	sangloter
!	PUNCT	!
grisante	ADJ	grisant
de	ADP	de
,	PUNCT	,
Ryan	PROPN	Ryan
,	PUNCT	,
où	PRON	où
voix	NOUN	voix
de	ADP	de
.	PUNCT	.
.	PUNCT	.
En	ADP	en
ses	DET	son
direction	NOUN	direction
pas	ADV	pas
ses	DET	son
,	PUNCT	,
reconnaître	VERB	reconnaître
,	PUNCT	,
le	PRON	le
...	PUNCT	...
Ryan	PROPN	Ryan
peu	ADV	peu
il	PRON	il
arrière	ADV	arrière
lui	PRON	lui
plus	ADV	plus
je	PRON	je
cacher	VERB	cacher
où	PRON	où
prit	VERB	prendre
tard	ADV	tard
brutalement	ADV	brutalement
...	PUNCT	...
,	PUNCT	,
avait	AUX	avoir
pencha	VERB	pencher
bras	NOUN	bras
ne	ADV	ne
,	PUNCT	,
lutte	NOUN	lutte
à	ADP	à
.	PUNCT	.
contre	ADP	contre
effleura	VERB	effleurer
!	PUNCT	!
le	DET	le
baiser	NOUN	baiser
larmes	NOUN	larme
!	PUNCT	!
dans	ADP	dans
jours	NOUN	jour
celui	PRON	celui
gagna	VERB	gagner
La	DET	le
,	PUNCT	,
de	ADP	de
vous	PRON	vous
pantalon	NOUN	pantalon
du	ADP	de
Vous	PRON	vous
,	PUNCT	,
pas	ADV	pas
de	ADP	de
le	DET	le
visage	NOUN	visage
rhabillé	VERB	rhabiller
l'	DET	le
expression	NOUN	expression
aussi	ADV	aussi
une	DET	un
peu	ADV	peu
—	PUNCT	—
secondes	NOUN	seconde
embrassée	VERB	embrasser
bains	NOUN	bain
Il	PRON	il
pas	ADV	pas
fenêtre	NOUN	fenêtre
-t	PRON	-t
résister	VERB	résister
légèrement	ADV	légèrement
Paris	PROPN	Paris
l'	DET	le
Elle	PRON	lui
Rentrez	VERB	rentrer
ce	PRON	ce
Quand	SCONJ	quand
avec	ADP	avec
dans	ADP	dans
fois	NOUN	fois
Ce	PRON	ce
retourna	VERB	retourner
visage	NOUN	visage
elle	PRON	lui
jeune	ADJ	jeune
ses	DET	son
murmura	VERB	murmurer
découvrait	VERB	découvrir
.	PUNCT	.
un	DET	un
mit	VERB	mettre
la	DET	le
provoqué	VERB	provoquer
haïr	VERB	haïr
,	PUNCT	,
se	PRON	se
émotion	NOUN	émotion
corps	NOUN	corps
les	DET	le
et	CCONJ	et
la	DET	le
calme	VERB	calme
avait	VERB	avoir
revenant	VERB	revenir
Si	SCONJ	si
Troublée	VERB	troubler
vers	ADP	vers
de	ADP	de
passion	NOUN	passion
mélange	NOUN	mélange
à	ADP	à
voulut	VERB	vouloir
jeune	ADJ	jeune
d'	ADP	de
lui	PRON	lui
sa	DET	son
Cinq	NUM	Cinq
Elle	PRON	lui
.	PUNCT	.
su	VERB	savoir
enfant	NOUN	enfant
avait	VERB	avoir
intermède	NOUN	intermède
Une	DET	un
et	CCONJ	et
plus	ADV	plus
Sauvée	VERB	sauver
Devlin	PROPN	Devlin
moi	PRON	moi
sa	DET	son
Et	CCONJ	et
en	ADP	en
slip	NOUN	slip
.	PUNCT	.
,	PUNCT	,
la	DET	le
intérieur	NOUN	intérieur
et	CCONJ	et
cette	DET	ce
la	DET	le
du	ADP	de
avec	ADP	avec
la	DET	le
tête	NOUN	tête
était	AUX	être
est	AUX	être
.	PUNCT	.
se	PRON	se
pour	ADP	pour
Kelly	PROPN	Kelly
pas	ADV	pas
elle	PRON	lui
,	PUNCT	,
de	ADP	de
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
de	ADP	de
dans	ADP	dans
je	PRON	je
fille	NOUN	fille
que	SCONJ	que
les	DET	le
,	PUNCT	,
Et	CCONJ	et
Egypte	PROPN	Egypte
relevant	VERB	relever
un	DET	un
humiliation	NOUN	humiliation
Paris	PROPN	Paris
.	PUNCT	.
à	ADP	à
et	CCONJ	et
elle	PRON	lui
le	DET	le
gâtée	VERB	gâter
la	PRON	le
Un	DET	un
le	DET	le
un	DET	un
qu'	SCONJ	que
l'	DET	le
toutes	ADJ	tout
fut	AUX	être
complet	ADJ	complet
salle	NOUN	salle
avait	AUX	avoir
plaisir	NOUN	plaisir
tendresse	NOUN	tendresse
l'	PRON	l'
puissance	NOUN	puissance
ainsi	ADV	ainsi
soudain	ADV	soudain
,	PUNCT	,
elle	PRON	lui
la	DET	le
réalité	NOUN	réalité
la	DET	le
avait	VERB	avoir
aucun	DET	aucun
que	PRON	que
elle	PRON	lui
elle	PRON	lui
,	PUNCT	,
vue	NOUN	vue
effrayée	VERB	effrayer
s'	PRON	se
,	PUNCT	,
,	PUNCT	,
en	ADP	en
balcon	NOUN	balcon
sombre	ADJ	sombre
Des	DET	un
mieux	ADV	mieux
.	PUNCT	.
êtes	AUX	être
.	PUNCT	.
encore	ADV	encore
ignorant	VERB	ignorer
puis	CCONJ	puis
Ryan	PROPN	Ryan
.	PUNCT	.
homme	NOUN	homme
,	PUNCT	,
Kelly	PROPN	Kelly
sauvage	ADJ	sauvage
aurait	VERB	avoir
stupéfaction	NOUN	stupéfaction
à	ADP	à
qu'	ADV	qu'
décision	NOUN	décision
recula	VERB	reculer
la	DET	le
Elle	PRON	lui
.	PUNCT	.
—	PUNCT	—
leva	VERB	lever
d'	ADP	de
n'	ADV	n'
ma	DET	mon
dernier	ADJ	dernier
eut	VERB	avoir
ses	DET	son
temps	NOUN	temps
Ryan	PROPN	Ryan
—	PUNCT	—
contente	ADJ	content
plongeon	NOUN	plongeon
Oui	ADV	oui
de	ADP	de
.	PUNCT	.
Kelly	PROPN	Kelly
face	NOUN	face
de	ADP	de
coup	NOUN	coup
.	PUNCT	.
la	PRON	le
,	PUNCT	,
hostile	ADJ	hostile
;	PUNCT	;
!	PUNCT	!
il	PRON	il
pourquoi	ADV	pourquoi
se	PRON	se
échappa	VERB	échapper
affolement	NOUN	affolement
l'	DET	le
Leurs	DET	leur
vit	VERB	voir
se	PRON	se
C'	PRON	ce
comme	ADP	comme
ardeur	NOUN	ardeur
la	DET	le
la	DET	le
pas	ADV	pas
elle	PRON	lui
Il	PRON	il
valise	NOUN	valise
trop	ADV	trop
.	PUNCT	.
pris	VERB	prendre
la	PRON	le
contraire	NOUN	contraire
