déjà	ADV	déjà
passagers	NOUN	passager
rendit	VERB	rendre
décidé	VERB	décider
accompagné	VERB	accompagner
lorsqu'	SCONJ	lorsque
A	ADP	à
raison	NOUN	raison
,	PUNCT	,
cherchant	VERB	chercher
lui	PRON	lui
avait	AUX	avoir
le	DET	le
Boeing	NOUN	boeing
accumulait	VERB	accumuler
trois	NUM	trois
totalement	ADV	totalement
cinglant	ADJ	cinglant
du	ADP	de
contraires	ADJ	contraire
elle	PRON	lui
de	ADP	de
le	DET	le
bien	ADV	bien
Il	PRON	il
suite	NOUN	suite
coupé	NOUN	coupé
ordres	NOUN	ordre
de	ADP	de
que	SCONJ	que
vraiment	ADV	vraiment
le	DET	le
pris	VERB	prendre
kiosques	NOUN	kiosque
l'	DET	le
geste	NOUN	geste
toutes	ADJ	tout
l'	DET	le
Si	SCONJ	si
embarquer	VERB	embarquer
voyageurs	NOUN	voyageur
les	DET	le
.	PUNCT	.
hôpital	NOUN	hôpital
jours	NOUN	jour
parking	NOUN	parking
dont	PRON	dont
constaterait	VERB	constater
les	DET	le
de	ADP	de
crescendo	ADV	crescendo
une	DET	un
(	PUNCT	(
résistaient	VERB	résister
à	ADP	à
s'	PRON	se
des	ADP	de
ne	ADV	ne
n'	ADV	n'
à	ADP	à
Or	CCONJ	or
était	AUX	être
semblable	ADJ	semblable
dans	ADP	dans
Colombie	PROPN	Colombie
qui	PRON	qui
,	PUNCT	,
bonne	ADJ	bon
tronçonner	VERB	tronçonner
était	AUX	être
paquets	NOUN	paquet
taxi	NOUN	taxi
le	DET	le
.	PUNCT	.
trente	NUM	trente
abattu	VERB	abattre
la	DET	le
ÉCHOUÉ	VERB	échouer
la	DET	le
d'	ADP	de
en	ADP	en
poste	NOUN	poste
Serpentine	PROPN	Serpentine
au	ADP	au
circulation	NOUN	circulation
bord	NOUN	bord
de	ADP	de
bord	NOUN	bord
,	PUNCT	,
ses	DET	son
amassait	VERB	amasser
et	CCONJ	et
,	PUNCT	,
Il	PRON	il
émouvoir	VERB	émouvoir
les	DET	le
Il	PRON	il
il	PRON	il
faisait	VERB	faire
sur	ADP	sur
)	PUNCT	)
point	NOUN	point
de	ADP	de
avait	AUX	avoir
d'	ADP	de
que	SCONJ	que
terre	NOUN	terre
croire	VERB	croire
pour	ADP	pour
valises	NOUN	valise
lac	NOUN	lac
se	PRON	se
météo	NOUN	météo
des	ADP	de
à	ADP	à
,	PUNCT	,
ouragans	NOUN	ouragan
l'	DET	le
que	PRON	que
le	DET	le
.	PUNCT	.
un	DET	un
celle-ci	PRON	celui-ci
eut	VERB	avoir
,	PUNCT	,
pour	ADP	pour
bien	ADV	bien
intéresser	VERB	intéresser
une	DET	un
disait	VERB	dire
Gâte	PROPN	Gâte
allumés	VERB	allumer
LA	DET	le
Dans	ADP	dans
laissait	VERB	laisser
esprit	NOUN	esprit
Maitland	PROPN	Maitland
taxi	NOUN	taxi
personnes	NOUN	personne
ou	CCONJ	ou
.	PUNCT	.
d'	ADP	de
expédier	VERB	expédier
pavillon	NOUN	pavillon
,	PUNCT	,
MARY	PROPN	MARY
du	ADP	de
déchets	NOUN	déchet
des	ADP	de
étaient	AUX	être
se	PRON	se
torrent	NOUN	torrent
des	ADP	de
à	ADP	à
en	ADP	en
manchettes	NOUN	manchette
le	DET	le
,	PUNCT	,
professionnelles	ADJ	professionnel
un	DET	un
vents	NOUN	vent
presque	ADV	presque
piétons	NOUN	piéton
sans	ADP	sans
qu'	PRON	qu'
d'	ADP	de
traversée	NOUN	traversée
CHERBOURG	PROPN	CHERBOURG
à	ADP	à
quarante	NUM	quarante
frotta	VERB	frotter
à	ADP	à
nouveau	ADJ	nouveau
Cela	PRON	cela
portière	NOUN	portière
pistes	NOUN	piste
crevasses	NOUN	crevasse
pourrait	VERB	pouvoir
de	ADP	de
arrêt	NOUN	arrêt
et	CCONJ	et
le	DET	le
insolite	ADJ	insolite
leurs	DET	leur
que	PRON	que
rédigée	VERB	rédiger
groupés	ADJ	groupé
la	DET	le
ne	ADV	ne
,	PUNCT	,
centimètres	NOUN	centimètre
chevaliers	NOUN	chevalier
milieu	NOUN	milieu
prévenir	VERB	prévenir
le	DET	le
vent	NOUN	vent
allait	VERB	aller
frondaisons	NOUN	frondaison
plaisir	NOUN	plaisir
remettre	VERB	remettre
s'	PRON	se
ramassé	VERB	ramasser
pesé	VERB	peser
poudre	NOUN	poudre
de	ADP	de
au	ADP	au
noirâtres	ADJ	noirâtre
jours	NOUN	jour
Non	ADV	non
des	DET	un
un	DET	un
de	ADP	de
l'	DET	le
cristallins	ADJ	cristallin
de	ADP	de
fin	NOUN	fin
essayait	VERB	essayer
la	DET	le
.	PUNCT	.
,	PUNCT	,
,	PUNCT	,
.	PUNCT	.
maisons	NOUN	maison
VENUE	NOUN	venue
maris	NOUN	mari
courroux	NOUN	courroux
Vancouver	PROPN	Vancouver
DE	ADP	de
immeubles	NOUN	immeuble
cadre	NOUN	cadre
.	PUNCT	.
.	PUNCT	.
ceux	PRON	celui
,	PUNCT	,
y	PRON	y
occupait	VERB	occuper
y	PRON	y
Knightsbridge	PROPN	Knightsbridge
où	PRON	où
mer	NOUN	mer
de	ADP	de
Hounslow	PROPN	Hounslow
un	DET	un
d'	ADP	de
durer	VERB	durer
aéroport	NOUN	aéroport
vitre	NOUN	vitre
qu'	SCONJ	que
.	PUNCT	.
accrochés	VERB	accrocher
,	PUNCT	,
de	ADP	de
trente	NUM	trente
Park	PROPN	Park
Le	DET	le
policiers	NOUN	policier
des	DET	un
.	PUNCT	.
l'	DET	le
journaux	NOUN	journal
passagers	NOUN	passager
bien	ADV	bien
taxi	NOUN	taxi
l'	DET	le
étalages	NOUN	étalage
de	ADP	de
termes	NOUN	terme
destination	NOUN	destination
presque	ADV	presque
dans	ADP	dans
aérodrome	NOUN	aérodrome
collégien	ADJ	collégien
tombait	VERB	tomber
étaient	AUX	être
retardent	VERB	retarder
direction	NOUN	direction
deux	DET	deux
par	ADP	par
lit	NOUN	lit
des	ADP	de
car	CCONJ	car
quitter	VERB	quitter
n'	ADV	n'
qu'	ADV	qu'
la	DET	le
.	PUNCT	.
à	ADP	à
cinq	NUM	cinq
un	DET	un
flot	NOUN	flot
un	DET	un
ses	DET	son
y	PRON	y
De	ADP	de
qu'	SCONJ	que
.	PUNCT	.
cet	DET	ce
une	DET	un
:	PUNCT	:
offraient	VERB	offrir
un	DET	un
équivalent	ADJ	équivalent
dont	PRON	dont
la	DET	le
autoroute	NOUN	autoroute
atteignait	VERB	atteindre
un	DET	un
plafond	NOUN	plafond
probablement	ADV	probablement
à	ADP	à
une	DET	un
pantin	NOUN	pantin
Susan	PROPN	Susan
mur	NOUN	mur
si	ADV	si
