soulagé	VERB	soulager
,	PUNCT	,
dévisagea	VERB	dévisager
d'	ADP	de
mariée	NOUN	marié
consigne	NOUN	consigne
de	ADP	de
les	DET	le
de	ADP	de
nouveau	ADJ	nouveau
.	PUNCT	.
les	DET	le
recherches	NOUN	recherche
,	PUNCT	,
.	PUNCT	.
grand	ADJ	grand
de	ADP	de
Oui	ADV	oui
.	PUNCT	.
ignore	VERB	ignore
d'	ADP	de
intermédiaire	NOUN	intermédiaire
ne	ADV	ne
il	PRON	il
Je	PRON	je
,	PUNCT	,
était	AUX	être
l'	PRON	l'
de	ADP	de
sa	DET	son
Damage	PROPN	Damage
par	ADP	par
clientèle	NOUN	clientèle
photo	NOUN	photo
que	SCONJ	que
certains	DET	certain
avait	AUX	avoir
qu'	PRON	qu'
son	DET	son
,	PUNCT	,
allé	VERB	aller
centrale	ADJ	central
requête	NOUN	requête
notaire	NOUN	notaire
.	PUNCT	.
d'	ADP	de
parler	VERB	parler
.	PUNCT	.
tandis	ADV	tandis
Pourquoi	ADV	pourquoi
une	DET	un
la	DET	le
intérieure	ADJ	intérieur
demande	NOUN	demande
ses	DET	son
un	DET	un
privilégiés	ADJ	privilégier
il	PRON	il
toi	PRON	toi
pétrole	NOUN	pétrole
fort	ADV	fort
Christian	PROPN	Christian
ce	PRON	ce
a	AUX	avoir
Depuis	ADP	depuis
émoulu	NOUN	émoulu
missionnaire	ADJ	missionnaire
où	PRON	où
il	PRON	il
haussa	VERB	hausser
dollars	NOUN	dollar
Eisley	PROPN	Eisley
femme	NOUN	femme
Pas	ADV	pas
agît	VERB	agir
regard	NOUN	regard
.	PUNCT	.
violer	VERB	violer
proprement	ADV	proprement
mariés	NOUN	marié
—	PUNCT	—
avait	AUX	avoir
plupart	NOUN	plupart
Eisley	PROPN	Eisley
bouche	NOUN	bouche
,	PUNCT	,
de	ADP	de
si	ADV	si
baissa	VERB	baisser
transmis	VERB	transmettre
en	ADP	en
un	DET	un
un	DET	un
chargé	VERB	charger
avait	AUX	avoir
raison	NOUN	raison
n'	ADV	n'
encore	ADV	encore
sa	DET	son
fonction	NOUN	fonction
ses	DET	son
La	DET	le
.	PUNCT	.
m'	PRON	me
l'	DET	le
de	ADP	de
une	DET	un
n'	ADV	n'
du	ADP	de
avait	AUX	avoir
conversation	NOUN	conversation
quelques	DET	quelque
de	ADP	de
ne	ADV	ne
,	PUNCT	,
à	ADP	à
queue	NOUN	queue
tenait	VERB	tenir
vérifié	VERB	vérifier
un	DET	un
,	PUNCT	,
poser	VERB	poser
Il	PRON	il
de	ADP	de
à	ADP	à
regarder	VERB	regarder
Mais	CCONJ	mais
dont	PRON	dont
;	PUNCT	;
Département	NOUN	département
devait	VERB	devoir
où	PRON	où
se	PRON	se
en	ADP	en
,	PUNCT	,
chronique	NOUN	chronique
pas	ADV	pas
véritable	ADJ	véritable
avec	ADP	avec
nécessité	NOUN	nécessité
avait	AUX	avoir
fait	AUX	faire
épouse	NOUN	épouse
m'	PRON	me
qu'	SCONJ	que
Sa	DET	son
aussi	ADV	aussi
était	AUX	être
avant	ADP	avant
Christian	PROPN	Christian
système	NOUN	système
lançant	VERB	lancer
évocation	NOUN	évocation
après	ADP	après
l'	DET	le
.	PUNCT	.
vrai	ADJ	vrai
Ils	PRON	il
avait	AUX	avoir
conscience	NOUN	conscience
s'	SCONJ	s'
,	PUNCT	,
à	ADP	à
une	DET	un
surveillance	NOUN	surveillance
la	PRON	le
plus	ADV	plus
était	AUX	être
existait	VERB	exister
l'	DET	le
,	PUNCT	,
.	PUNCT	.
sorte	NOUN	sorte
heureuse	ADJ	heureux
cas	NOUN	cas
Calypso	PROPN	Calypso
Ils	PRON	il
officieuse	ADJ	officieux
autre	PRON	autre
Eisley	PROPN	Eisley
,	PUNCT	,
après	ADP	après
que	SCONJ	que
.	PUNCT	.
sa	DET	son
retraite	NOUN	retraite
,	PUNCT	,
un	DET	un
car	CCONJ	car
de	ADP	de
.	PUNCT	.
Christian	PROPN	Christian
.	PUNCT	.
Du	ADP	de
d'	ADP	de
reprises	NOUN	reprise
très	ADV	très
—	PUNCT	—
—	PUNCT	—
de	ADP	de
professionnellement	ADV	professionnellement
la	DET	le
plus	ADV	plus
nom	NOUN	nom
un	DET	un
monter	VERB	monter
fait	VERB	faire
qu'	SCONJ	que
demandé	VERB	demander
s'	PRON	se
mois	NOUN	mois
Mathias	PROPN	Mathias
passé	VERB	passer
,	PUNCT	,
.	PUNCT	.
âge	NOUN	âge
détails	NOUN	détail
scrupule	NOUN	scrupule
époux	NOUN	époux
lecture	NOUN	lecture
Daniel	PROPN	Daniel
recherches	NOUN	recherche
Elle	PRON	lui
déjà	ADV	déjà
marsouins	NOUN	marsouin
te	PRON	te
Tout	ADV	tout
Mathias	PROPN	Mathias
une	DET	un
archiviste	NOUN	archiviste
souvenir	NOUN	souvenir
la	DET	le
se	PRON	se
de	ADP	de
un	DET	un
chez	ADP	chez
éprouvé	VERB	éprouver
de	ADP	de
dans	ADP	dans
devant	ADP	devant
que	SCONJ	que
.	PUNCT	.
.	PUNCT	.
marsouins	NOUN	marsouin
davantage	ADV	davantage
de	ADP	de
toutes	ADJ	tout
de	ADP	de
oncle	NOUN	oncle
pas	ADV	pas
étonnant	ADJ	étonnant
paris	NOUN	pari
.	PUNCT	.
,	PUNCT	,
rapport	NOUN	rapport
que	SCONJ	que
son	DET	son
as	VERB	avoir
Eisley	PROPN	Eisley
Control	PROPN	Control
qu'	SCONJ	que
.	PUNCT	.
Mathias	PROPN	Mathias
leur	DET	leur
carton	NOUN	carton
lui	PRON	lui
elle	PRON	lui
danger	NOUN	danger
tête	NOUN	tête
seul	ADJ	seul
.	PUNCT	.
association	NOUN	association
,	PUNCT	,
faire	AUX	faire
ce	DET	ce
Déjà	ADV	déjà
couple	NOUN	couple
vie	NOUN	vie
rare	ADJ	rare
il	PRON	il
le	PRON	le
C'	PRON	ce
recodé	VERB	recoder
de	ADP	de
avait	AUX	avoir
matière	NOUN	matière
Il	PRON	il
une	DET	un
montrait	VERB	montrer
recherches	NOUN	recherche
connu	VERB	connaître
lu	VERB	lire
un	DET	un
n'	ADV	n'
travail	NOUN	travail
Jamais	ADV	jamais
allait	VERB	aller
lettre	NOUN	lettre
machinalement	ADV	machinalement
ce	DET	ce
l'	DET	le
.	PUNCT	.
qu'	PRON	qu'
ventre	NOUN	ventre
sa	DET	son
de	ADP	de
s'	PRON	se
deux	NUM	deux
semaines	NOUN	semaine
productive	ADJ	productif
Pourquoi	ADV	pourquoi
Damage	PROPN	Damage
dans	ADP	dans
sa	DET	son
était	AUX	être
transmetteurs	NOUN	transmetteur
recommencer	VERB	recommencer
différend	NOUN	différend
à	ADP	à
Damage	PROPN	Damage
point	NOUN	point
Christian	PROPN	Christian
résister	VERB	résister
sur	ADP	sur
elle	PRON	lui
,	PUNCT	,
un	DET	un
.	PUNCT	.
dans	ADP	dans
de	ADP	de
homme	NOUN	homme
mariée	VERB	marier
conditions	NOUN	condition
aussi	ADV	aussi
Il	PRON	il
s'	PRON	se
micros	NOUN	micro
le	DET	le
Cela	PRON	cela
à	ADP	à
avait	AUX	avoir
verre	NOUN	verre
d'	DET	d'
œil	NOUN	œil
.	PUNCT	.
sont	AUX	être
.	PUNCT	.
et	CCONJ	et
chose	NOUN	chose
bureau	NOUN	bureau
prévoyait	VERB	prévoir
passerait	VERB	passer
découverte	NOUN	découverte
,	PUNCT	,
campagne	NOUN	campagne
bord	NOUN	bord
à	ADP	à
femme	NOUN	femme
Il	PRON	il
avaient	AUX	avoir
jamais	ADV	jamais
Le	DET	le
en	ADP	en
en	PRON	en
qu'	SCONJ	que
qu'	PRON	qu'
,	PUNCT	,
lunettes	NOUN	lunette
ordinateurs	NOUN	ordinateur
achiviste	NOUN	achiviste
épais	ADJ	épais
microphones	NOUN	microphone
convaincu	VERB	convaincre
.	PUNCT	.
me	PRON	me
était	AUX	être
a	AUX	avoir
l'	PRON	l'
cerclés	VERB	cercler
presque	ADV	presque
.	PUNCT	.
je	PRON	je
Damage	PROPN	Damage
elle	PRON	lui
veuf	ADJ	veuf
capable	ADJ	capable
des	ADP	de
adressée	VERB	adresser
avaient	AUX	avoir
apprit	VERB	apprendre
organisation	NOUN	organisation
mené	VERB	mener
—	PUNCT	—
pendant	ADP	pendant
à	ADP	à
profession	NOUN	profession
sécurité	NOUN	sécurité
.	PUNCT	.
guère	ADV	guère
les	DET	le
les	DET	le
homme	NOUN	homme
avait	AUX	avoir
dans	ADP	dans
fait	VERB	faire
tête	NOUN	tête
t'	PRON	te
qu'	SCONJ	que
en	ADP	en
avait	VERB	avoir
son	DET	son
une	DET	un
expliquer	VERB	expliquer
avait	AUX	avoir
pas	ADV	pas
souvent	ADV	souvent
en	ADP	en
échappe	VERB	échappe
guère	ADV	guère
il	PRON	il
très	ADV	très
qu'	SCONJ	que
l'	PRON	l'
près	ADV	près
lui	PRON	lui
lorsqu'	SCONJ	lorsque
ne	ADV	ne
finit	VERB	finir
A	ADP	à
parle	VERB	parle
avec	ADP	avec
le	DET	le
fois	NOUN	fois
sur	ADP	sur
espionné	VERB	espionner
y	PRON	y
la	DET	le
bien	ADV	bien
Dans	ADP	dans
avoir	VERB	avoir
si	SCONJ	si
avait	VERB	avoir
de	ADP	de
élastique	ADJ	élastique
l'	DET	le
connaissait	VERB	connaître
en	ADP	en
Mathias	PROPN	Mathias
Mais	CCONJ	mais
au	ADP	au
Christian	PROPN	Christian
avait	AUX	avoir
elle	PRON	lui
avoir	AUX	avoir
étonné	VERB	étonner
revoyait	VERB	revoir
la	DET	le
cessé	VERB	cesser
vie	NOUN	vie
veuve	ADJ	veuf
qu'	ADV	qu'
suppose	VERB	suppose
que	SCONJ	que
une	DET	un
coup	NOUN	coup
à	ADP	à
reste	NOUN	reste
plus	ADV	plus
,	PUNCT	,
surpris	VERB	surprendre
des	ADP	de
«	PUNCT	«
Pourtant	ADV	pourtant
dans	ADP	dans
Christian	PROPN	Christian
fort	ADV	fort
en	ADP	en
tout	DET	tout
.	PUNCT	.
fins	NOUN	fin
contraire	NOUN	contraire
aux	ADP	à
ils	PRON	il
.	PUNCT	.
à	ADP	à
de	ADP	de
avait	AUX	avoir
été	AUX	être
attente	NOUN	attente
pour	ADP	pour
de	ADP	de
il	PRON	il
activité	NOUN	activité
peu	ADV	peu
ils	PRON	il
faisant	AUX	faire
n'	ADV	n'
sa	DET	son
recourir	VERB	recourir
réponse	NOUN	réponse
on	PRON	on
d'	DET	d'
avait	VERB	avoir
ensemble	ADV	ensemble
SOS	PROPN	SOS
du	ADP	de
cherche	VERB	cherche
d'	ADP	de
dossier	NOUN	dossier
idée	NOUN	idée
a	AUX	avoir
et	CCONJ	et
sans	ADP	sans
kidnapper	VERB	kidnapper
de	ADP	de
langage	NOUN	langage
de	ADP	de
petit	ADJ	petit
mettre	VERB	mettre
n'	ADV	n'
de	ADP	de
un	DET	un
,	PUNCT	,
sur	ADP	sur
centre	NOUN	centre
l'	PRON	l'
,	PUNCT	,
je	PRON	je
Leur	DET	leur
,	PUNCT	,
,	PUNCT	,
le	DET	le
l'	DET	le
dans	ADP	dans
contenait	VERB	contenir
jour	NOUN	jour
son	DET	son
Il	PRON	il
sur	ADP	sur
décès	NOUN	décès
une	DET	un
détails	NOUN	détail
de	ADP	de
précaires	ADJ	précaire
était	AUX	être
.	PUNCT	.
lui	PRON	lui
compris	VERB	comprendre
traits	NOUN	trait
expert	ADJ	expert
Il	PRON	il
lien	NOUN	lien
licence	NOUN	licence
plutôt	ADV	plutôt
égout	NOUN	égout
de	ADP	de
bien	ADV	bien
qui	PRON	qui
,	PUNCT	,
passer	VERB	passer
de	ADP	de
Erin	PROPN	Erin
aux	ADP	à
le	DET	le
verres	NOUN	verre
regard	NOUN	regard
de	ADP	de
.	PUNCT	.
Il	PRON	il
ouvrit	VERB	ouvrir
Nelson	PROPN	Nelson
disait	VERB	dire
d'	ADP	de
apprendre	VERB	apprendre
main	NOUN	main
à	ADP	à
son	DET	son
tuer	VERB	tuer
écoute	NOUN	écoute
ses	DET	son
au	ADP	au
l'	DET	le
été	AUX	être
instruments	NOUN	instrument
capitale	ADJ	capital
recherches	NOUN	recherche
réseau	NOUN	réseau
avait	AUX	avoir
matière	NOUN	matière
son	DET	son
obtenir	VERB	obtenir
avait	AUX	avoir
d'	ADP	de
s'	SCONJ	s'
vie	NOUN	vie
doctorat	NOUN	doctorat
la	DET	le
.	PUNCT	.
qu'	SCONJ	que
intimes	ADJ	intime
Je	PRON	je
.	PUNCT	.
en	ADP	en
l'	DET	le
Il	PRON	il
le	DET	le
jeune	ADJ	jeune
de	ADP	de
entre	ADP	entre
eu	VERB	avoir
connu	VERB	connaître
tendance	NOUN	tendance
expertise	NOUN	expertise
lui	PRON	lui
prononcé	VERB	prononcer
à	ADP	à
Eisley	PROPN	Eisley
...	PUNCT	...
fit	VERB	faire
ai	AUX	avoir
aurait	AUX	avoir
ses	DET	son
ne	ADV	ne
obtenu	VERB	obtenir
sec	ADJ	sec
.	PUNCT	.
si	SCONJ	si
sur	ADP	sur
trois	DET	trois
la	DET	le
d'	ADP	de
On	PRON	on
deux	NUM	deux
Christian	PROPN	Christian
.	PUNCT	.
des	DET	un
payé	VERB	payer
l'	DET	le
leur	DET	leur
se	PRON	se
le	DET	le
avait	AUX	avoir
qu'	SCONJ	que
d'	ADP	de
prit	VERB	prendre
servi	VERB	servir
à	ADP	à
la	DET	le
vie	NOUN	vie
informations	NOUN	information
,	PUNCT	,
Argentine	PROPN	Argentine
a	AUX	avoir
actuelle	ADJ	actuel
secrets	ADJ	secret
à	ADP	à
sa	DET	son
homme	NOUN	homme
la	DET	le
aussi	ADV	aussi
informations	NOUN	information
l'	DET	le
nez	NOUN	nez
logique	ADJ	logique
sourire	NOUN	sourire
vigilante	ADJ	vigilant
claquer	VERB	claquer
de	ADP	de
très	ADV	très
ce	PRON	ce
femme	NOUN	femme
des	DET	un
qu'	SCONJ	que
et	CCONJ	et
fangeuse	ADJ	fangeux
thèse	NOUN	thèse
Eisley	PROPN	Eisley
que	SCONJ	que
.	PUNCT	.
peine	NOUN	peine
à	ADP	à
seulement	ADV	seulement
qui	PRON	qui
qui	PRON	qui
Puis	CCONJ	puis
quelques	DET	quelque
portait	VERB	porter
un	DET	un
collègue	NOUN	collègue
ne	ADV	ne
,	PUNCT	,
les	DET	le
du	ADP	de
en	ADP	en
s'	PRON	se
sa	DET	son
agents	NOUN	agent
elle	PRON	lui
Mathias	PROPN	Mathias
même	ADV	même
reposa	VERB	reposer
ne	ADV	ne
protéger	VERB	protéger
ton	NOUN	ton
enlèverait	VERB	enlever
jamais	ADV	jamais
.	PUNCT	.
homme	NOUN	homme
doute	NOUN	doute
su	VERB	savoir
seule	ADJ	seul
sa	DET	son
,	PUNCT	,
lettre	NOUN	lettre
n'	ADV	n'
accès	NOUN	accès
avaient	AUX	avoir
il	PRON	il
était	AUX	être
systèmes	NOUN	système
leur	DET	leur
temps	NOUN	temps
.	PUNCT	.
professionnelles	ADJ	professionnel
dossier	NOUN	dossier
auras	AUX	avoir
n'	ADV	n'
deux	NUM	deux
,	PUNCT	,
sûr	ADJ	sûr
mère	NOUN	mère
Mathias	PROPN	Mathias
-il	PRON	il
n'	ADV	n'
dodue	ADJ	dodu
bière	NOUN	bière
,	PUNCT	,
.	PUNCT	.
Dekker	PROPN	Dekker
avoir	AUX	avoir
I	PROPN	I
îles	NOUN	île
Angleterre	PROPN	Angleterre
de	ADP	de
mots	NOUN	mot
près	ADV	près
avait	AUX	avoir
conversations	NOUN	conversation
fini	VERB	finir
de	ADP	de
Ils	PRON	il
qui	PRON	qui
quelques	DET	quelque
avaient	AUX	avoir
leur	PRON	leur
en	ADP	en
le	DET	le
lui	PRON	lui
,	PUNCT	,
avait	VERB	avoir
métal	NOUN	métal
étudiants	NOUN	étudiant
pourquoi	ADV	pourquoi
longs	ADJ	long
avec	ADP	avec
encore	ADV	encore
au	ADP	au
Mathias	PROPN	Mathias
.	PUNCT	.
à	ADP	à
linguistique	NOUN	linguistique
un	DET	un
on	PRON	on
pas	ADV	pas
eau	NOUN	eau
sérieusement	ADV	sérieusement
qui	PRON	qui
que	SCONJ	que
la	DET	le
des	DET	un
était	AUX	être
l'	DET	le
Control	PROPN	Control
de	DET	de
en	ADP	en
contrairement	ADV	contrairement
stockées	VERB	stocker
Elle	PRON	lui
.	PUNCT	.
qui	PRON	qui
m'	PRON	me
un	DET	un
bien	ADV	bien
les	DET	le
qui	PRON	qui
génie	NOUN	génie
il	PRON	il
—	PUNCT	—
Un	DET	un
taille	NOUN	taille
Quand	SCONJ	quand
avait	AUX	avoir
cette	DET	ce
électronique	ADJ	électronique
?	PUNCT	?
elle	PRON	lui
le	DET	le
sur	ADP	sur
de	ADP	de
son	DET	son
fort	ADV	fort
dire	VERB	dire
blessure	NOUN	blessure
n'	ADV	n'
tu	PRON	tu
.	PUNCT	.
sous	ADP	sous
soi	NOUN	soi
épousé	VERB	épouser
Erin	PROPN	Erin
était	AUX	être
était	AUX	être
qu'	SCONJ	que
complètement	ADV	complètement
peu	ADV	peu
marié	VERB	marier
.	PUNCT	.
ses	DET	son
d'	ADP	de
avaient	AUX	avoir
passé	VERB	passer
n'	ADV	n'
.	PUNCT	.
et	CCONJ	et
pris	VERB	prendre
amis	NOUN	ami
tard	ADV	tard
avait	AUX	avoir
la	DET	le
heureux	ADJ	heureux
Control	PROPN	Control
où	PRON	où
araignée	NOUN	araignée
Control	PROPN	Control
l'	DET	le
des	DET	un
dollars	NOUN	dollar
et	CCONJ	et
.	PUNCT	.
cent	NUM	cent
certains	DET	certain
poussa	VERB	pousser
Damage	PROPN	Damage
avaient	AUX	avoir
!	PROPN	!
époque	NOUN	époque
te	PRON	te
il	PRON	il
envers	ADP	envers
qu'	SCONJ	que
lui	PRON	lui
semblait	VERB	sembler
avait	AUX	avoir
apprendre	VERB	apprendre
il	PRON	il
page	NOUN	page
à	ADP	à
Nelson	PROPN	Nelson
personne	PRON	personne
en	ADP	en
elle	PRON	lui
réputation	NOUN	réputation
secouant	VERB	secouer
que	PRON	que
dit	VERB	dire
pieds	NOUN	pied
mariage	NOUN	mariage
les	DET	le
territorial	ADJ	territorial
privée	ADJ	priver
Ensemble	ADV	ensemble
un	DET	un
un	DET	un
jeune	ADJ	jeune
passer	VERB	passer
Un	DET	un
,	PUNCT	,
Il	PRON	il
d'	ADP	de
Jane	PROPN	Jane
avait	AUX	avoir
le	DET	le
savoir	VERB	savoir
—	PUNCT	—
miniaturisés	VERB	miniaturiser
privilège	NOUN	privilège
dehors	ADP	dehors
lu	VERB	lire
parlé	VERB	parler
s'	PRON	se
De	ADP	de
,	PUNCT	,
réglaient	VERB	régler
monde	NOUN	monde
à	ADP	à
ces	DET	ce
eût	AUX	avoir
travaillé	VERB	travailler
de	ADP	de
est	VERB	être
dans	ADP	dans
de	ADP	de
à	ADP	à
prochain	ADJ	prochain
plupart	NOUN	plupart
la	DET	le
d'	DET	d'
,	PUNCT	,
soit	AUX	être
bien	ADV	bien
de	ADP	de
parier	VERB	parier
sentiments	NOUN	sentiment
d'	ADP	de
l'	DET	le
découverte	NOUN	découverte
époque	NOUN	époque
de	ADP	de
tout	ADV	tout
de	ADP	de
sa	DET	son
mari	NOUN	mari
dit	VERB	dire
ou	CCONJ	ou
en	ADP	en
son	DET	son
de	ADP	de
.	PUNCT	.
à	ADP	à
douze	NUM	douze
d'	ADP	de
la	DET	le
services	NOUN	service
.	PUNCT	.
Le	DET	le
jeta	VERB	jeter
Il	PRON	il
petit	ADJ	petit
ils	PRON	il
.	PUNCT	.
une	DET	un
fort	ADV	fort
aux	ADP	à
,	PUNCT	,
.	PUNCT	.
conduit	NOUN	conduit
Erin	PROPN	Erin
.	PUNCT	.
lui	PRON	lui
avait	AUX	avoir
ancien	ADJ	ancien
elle	PRON	lui
Il	PRON	il
même	ADJ	même
fenêtre	NOUN	fenêtre
dans	ADP	dans
à	ADP	à
archiviste	NOUN	archiviste
«	PUNCT	«
,	PUNCT	,
avait	VERB	avoir
et	CCONJ	et
va	VERB	aller
,	PUNCT	,
était	AUX	être
peut	VERB	pouvoir
la	DET	le
était	AUX	être
de	ADP	de
y	PRON	y
surpris	VERB	surprendre
.	PUNCT	.
régnait	VERB	régner
Je	PRON	je
s'	PRON	se
,	PUNCT	,
propre	ADJ	propre
demanda	VERB	demander
Il	PRON	il
à	ADP	à
—	PUNCT	—
pas	ADV	pas
travailler	VERB	travailler
leur	DET	leur
il	PRON	il
.	PUNCT	.
.	PUNCT	.
femme	NOUN	femme
dossier	NOUN	dossier
pourra	VERB	pouvoir
grand-père	NOUN	grand-père
heures	NOUN	heure
un	DET	un
l'	PRON	l'
avait	AUX	avoir
Malouines	PROPN	Malouines
.	PUNCT	.
Dekker	PROPN	Dekker
y	PRON	y
,	PUNCT	,
le	DET	le
à	ADP	à
ainsi	ADV	ainsi
après	ADP	après
Christian	PROPN	Christian
à	ADP	à
cause	NOUN	cause
contenait	VERB	contenir
trois	NUM	trois
la	DET	le
—	PUNCT	—
ne	ADV	ne
gris	ADJ	gris
spécialisé	VERB	spécialiser
.	PUNCT	.
façon	NOUN	façon
enfant	NOUN	enfant
passé	VERB	passer
Dekker	PROPN	Dekker
lettre	NOUN	lettre
se	PRON	se
,	PUNCT	,
rat	NOUN	rat
la	DET	le
dirai	VERB	dire
.	PUNCT	.
tu	PRON	tu
quitté	VERB	quitter
et	CCONJ	et
Dekker	PROPN	Dekker
Dr	NOUN	dr
confus	ADJ	confus
.	PUNCT	.
Clarkson	PROPN	Clarkson
eût	AUX	avoir
était	AUX	être
de	ADP	de
rapport	NOUN	rapport
lu	VERB	lire
pour	ADP	pour
besoin	NOUN	besoin
,	PUNCT	,
que	PRON	que
première	ADJ	premier
que	SCONJ	que
,	PUNCT	,
la	DET	le
accident	NOUN	accident
privée	ADJ	priver
d'	ADP	de
l'	DET	le
d'	ADP	de
il	PRON	il
que	SCONJ	que
son	DET	son
enfance	NOUN	enfance
était	AUX	être
mille	NUM	mille
.	PUNCT	.
aucun	DET	aucun
été	AUX	être
et	CCONJ	et
-on	PRON	on
il	PRON	il
d'	ADP	de
côtés	NOUN	côté
a	AUX	avoir
il	PRON	il
se	PRON	se
union	NOUN	union
avouer	VERB	avouer
surprenants	ADJ	surprenant
de	ADP	de
,	PUNCT	,
guise	NOUN	guise
semble	VERB	semble
jour	NOUN	jour
sais	VERB	savoir
bien	ADV	bien
le	DET	le
un	DET	un
et	CCONJ	et
ta	DET	ton
du	ADP	de
son	DET	son
entend	VERB	entendre
il	PRON	il
célibataire	ADJ	célibataire
conseillé	VERB	conseiller
pris	VERB	prendre
mettait	VERB	mettre
Il	PRON	il
renchérit	VERB	renchérir
la	DET	le
profité	VERB	profiter
tristesse	NOUN	tristesse
»	PUNCT	»
avait	AUX	avoir
de	ADP	de
passa	VERB	passer
ses	DET	son
outre	ADP	outre
nom	NOUN	nom
.	PUNCT	.
.	PUNCT	.
son	DET	son
n'	ADV	n'
brun	ADJ	brun
»	PUNCT	»
informatique	ADJ	informatique
,	PUNCT	,
d'	ADP	de
le	DET	le
peu	ADV	peu
,	PUNCT	,
.	PUNCT	.
marié	VERB	marier
subventionné	VERB	subventionner
En	ADP	en
certain	ADJ	certain
.	PUNCT	.
à	ADP	à
de	ADP	de
Il	PRON	il
.	PUNCT	.
s'	PRON	se
donnait	VERB	donner
dommage	NOUN	dommage
certaines	PRON	certains
après	ADP	après
comme	SCONJ	comme
à	ADP	à
des	ADP	de
que	SCONJ	que
militaires	ADJ	militaire
k	PUNCT	k
puis	CCONJ	puis
lui	PRON	lui
brouillard	NOUN	brouillard
programme	NOUN	programme
avait	AUX	avoir
,	PUNCT	,
marins	ADJ	marin
contre	ADP	contre
nuit	NOUN	nuit
son	DET	son
curieux	ADJ	curieux
maison	NOUN	maison
son	DET	son
en	ADP	en
.	PUNCT	.
ses	DET	son
et	CCONJ	et
»	PUNCT	»
respecté	VERB	respecter
cou	NOUN	cou
fût	AUX	être
il	PRON	il
Force	NOUN	force
il	PRON	il
présence	NOUN	présence
surchauffée	VERB	surchauffer
rapport	NOUN	rapport
offre	NOUN	offre
.	PUNCT	.
quitta	VERB	quitter
trop	ADV	trop
lui	PRON	lui
à	ADP	à
?	PUNCT	?
n'	ADV	n'
Mais	CCONJ	mais
.	PUNCT	.
altruisme	NOUN	altruisme
Erin	PROPN	Erin
Elle	PRON	lui
cheval	NOUN	cheval
autre	PRON	autre
le	DET	le
.	PUNCT	.
d'	ADP	de
ferait	VERB	faire
des	DET	un
quand	SCONJ	quand
.	PUNCT	.
.	PUNCT	.
nationalité	NOUN	nationalité
aperçut	VERB	apercevoir
.	PUNCT	.
qu'	SCONJ	que
.	PUNCT	.
quoi	PRON	quoi
à	ADP	à
reste	NOUN	reste
que	SCONJ	que
œuvre	NOUN	œuvre
un	DET	un
Dodo	PROPN	Dodo
,	PUNCT	,
l'	DET	le
petite	ADJ	petit
,	PUNCT	,
recouvrait	VERB	recouvrir
marsouins	NOUN	marsouin
Peut	ADV	peut
pour	ADP	pour
en	PRON	en
lentement	ADV	lentement
Mathias	PROPN	Mathias
-ce	PRON	-ce
.	PUNCT	.
aurait	AUX	avoir
trop	ADV	trop
dont	PRON	dont
choses	NOUN	chose
Avec	ADP	avec
la	DET	le
édredon	NOUN	édredon
empressé	VERB	empresser
la	DET	le
vif	ADJ	vif
la	DET	le
de	ADP	de
sa	DET	son
,	PUNCT	,
les	DET	le
.	PUNCT	.
fureur	NOUN	fureur
replaça	VERB	replacer
île	NOUN	île
gestes	NOUN	geste
déroulées	VERB	dérouler
tout	ADV	tout
chèque	NOUN	chèque
chambre	NOUN	chambre
l'	DET	le
de	ADP	de
qu'	SCONJ	que
le	DET	le
chercher	VERB	chercher
il	PRON	il
avait	AUX	avoir
compagnon	NOUN	compagnon
.	PUNCT	.
lu	VERB	lire
hommage	NOUN	hommage
,	PUNCT	,
de	ADP	de
servirait	VERB	servir
mariage	NOUN	mariage
mammifères	NOUN	mammifère
presque	ADV	presque
prévu	VERB	prévoir
obscurité	NOUN	obscurité
.	PUNCT	.
la	DET	le
.	PUNCT	.
vue	VERB	voir
laisserait	VERB	laisser
son	DET	son
,	PUNCT	,
qu'	SCONJ	que
l'	DET	le
une	DET	un
mission	NOUN	mission
et	CCONJ	et
son	DET	son
,	PUNCT	,
jugé	VERB	juger
se	PRON	se
s'	PRON	se
s'	PRON	se
soirée	NOUN	soirée
était	AUX	être
avait	AUX	avoir
à	ADP	à
La	DET	le
elle	PRON	lui
convaincu	VERB	convaincre
dans	ADP	dans
aurait	VERB	avoir
pourquoi	ADV	pourquoi
trouveraient	VERB	trouver
et	CCONJ	et
programme	NOUN	programme
son	DET	son
dont	PRON	dont
étirait	VERB	étirer
incidents	NOUN	incident
.	PUNCT	.
avait	AUX	avoir
,	PUNCT	,
vous	PRON	vous
y	PRON	y
dossier	NOUN	dossier
juré	VERB	jurer
de	ADP	de
officieuse	ADJ	officieux
se	PRON	se
.	PUNCT	.
revenant	VERB	revenir
.	PUNCT	.
.	PUNCT	.
ce	PRON	ce
douceur	NOUN	douceur
la	DET	le
juste	ADV	juste
salon	NOUN	salon
...	PUNCT	...
mener	VERB	mener
elle	PRON	lui
donc	ADV	donc
un	DET	un
remarqua	VERB	remarquer
ni	CCONJ	ni
être	ADV	être
Quelle	DET	quel
précision	NOUN	précision
n'	ADV	n'
se	PRON	se
,	PUNCT	,
posthume	ADJ	posthume
est	VERB	être
de	ADP	de
Mathias	PROPN	Mathias
les	DET	le
avait	AUX	avoir
être	AUX	être
ou	CCONJ	ou
avait	AUX	avoir
déjà	ADV	déjà
immobilité	NOUN	immobilité
